blueWins,blueFirstBlood,blueKills,blueAssists,blueTotalExperience,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redKills,redAssists,redTotalExperience,redCSPerMin,redGoldPerMin,bluePredWinrate,redPredWinrate,blueAvgPickrate,redAvgPickrate,blueCSDiff
0,0,7,4,16398,-5271,-4236,18.8,1563.3,12,14,20634,26.9,2090.4,0.514646981262041,0.4870206076604683,0.14375948982690556,0.09984816276951107,-81.0
1,1,9,8,17852,-197,919,19.4,1720.8,8,10,16933,21.8,1740.5,0.5086211694539365,0.4814111966404776,0.07292236056281001,0.1474035833586395,-24.0
0,1,6,6,17334,-2842,-1722,18.7,1577.1,6,9,19056,26.4,1861.3,0.4910338164705312,0.49587455358524396,0.12341330094139084,0.07361068934102641,-77.0
0,0,2,2,16898,-4668,-3772,21.0,1413.2,9,11,20670,22.6,1880.0,0.5122942146215826,0.4895280650746744,0.14294969126429802,0.1148294361777508,-16.0
1,0,14,18,19646,3994,3953,19.6,1841.3,3,2,15693,21.3,1441.9,0.4859883750335365,0.5014455285734132,0.08124304079360259,0.1159024192732058,-17.0
0,1,6,6,17330,-2420,-2518,19.7,1567.3,11,10,19848,19.7,1809.3,0.4984078876411766,0.4912826565483945,0.1324627998785302,0.1248911833181496,0.0
1,1,6,2,19482,2805,2754,22.9,1709.1,1,1,16728,23.5,1428.6,0.5006971358368519,0.5115539354315967,0.11171171171171172,0.07217329689239801,-6.0
0,1,8,7,17748,-11,-1495,22.0,1688.5,7,6,19243,21.3,1689.6,0.491629020552515,0.5044477311980058,0.1628302459763134,0.09041400951513312,7.0
0,0,3,6,16507,-3421,-2836,21.4,1483.6,10,9,19343,22.9,1825.7,0.4987808300503719,0.4923045107876026,0.12410162971960725,0.10497013867800384,-15.0
0,0,11,7,19278,1142,841,22.0,1830.3,8,7,18437,20.1,1716.1,0.5022772659640362,0.4928773249470354,0.10167020953537807,0.13460876606944022,19.0
0,0,4,8,18406,-2892,-2716,20.4,1550.3,8,6,21122,26.1,1839.5,0.4989363405430074,0.4873028861019406,0.11727907682963865,0.11189391638829843,-57.0
1,0,3,3,17885,324,231,22.7,1539.8,3,1,17654,23.9,1507.4,0.5171327169293848,0.4982728242947329,0.14979248911833182,0.07178864257515942,-12.0
0,1,11,15,19497,3865,3559,21.4,1842.0,3,3,15938,20.3,1455.5,0.4931217192886849,0.5015162146825504,0.08747848972568073,0.06879238789351147,11.0
0,0,4,5,16103,-3191,-1620,19.3,1470.2,11,17,17723,21.9,1789.3,0.4911603627540533,0.4749791846238547,0.10920133616762832,0.0638931065897358,-26.0
1,1,12,8,20151,2070,1019,20.8,1935.5,9,9,19132,21.7,1728.5,0.5165981649735089,0.4809134763094565,0.11778520093126835,0.09395687822654114,-9.0
1,0,5,4,17318,-3729,-3285,18.7,1498.0,9,7,20603,25.7,1870.9,0.4942623427032203,0.4982625166959891,0.12116610993015485,0.13149104160340114,-70.0
1,1,6,7,19706,-1127,471,23.9,1752.0,10,10,19235,23.9,1864.7,0.5202354714834138,0.5005011777962525,0.06247595910517258,0.17127239599149713,0.0
1,0,17,25,20163,6713,5380,22.0,2125.7,4,3,14783,17.0,1454.4,0.519645233196084,0.4878380384441428,0.0970746026925802,0.06676789148699261,50.0
1,0,3,5,17390,350,-664,22.7,1556.5,4,4,18054,22.1,1521.5,0.4843225981957168,0.4978544141853956,0.07403583358639539,0.0928029152748254,6.0
0,1,7,7,17764,2568,3054,19.3,1672.3,4,6,14710,18.3,1415.5,0.4942455767650499,0.5249193324193693,0.12189492863650167,0.09835003542868713,10.0
0,1,3,2,16516,-1625,-2418,22.2,1509.6,6,10,18934,23.6,1672.1,0.4891908922673528,0.5105017348707597,0.09268144549043426,0.13509464520700476,-14.0
0,0,4,0,17370,-2713,-1237,20.7,1482.7,6,11,18607,24.7,1754.0,0.4738511502459671,0.4963662850803223,0.12151027431926308,0.09677092823160237,-40.0
1,0,10,10,18530,1743,2124,21.7,1735.4,4,4,16406,23.6,1561.1,0.4700597082702095,0.501450616352231,0.0693187569592064,0.10948476566454096,-19.0
0,0,5,5,17936,-1706,-685,22.9,1581.4,7,10,18621,23.8,1752.0,0.4827215095979708,0.5034348128880525,0.09861321996153456,0.14120862435469178,-9.0
0,0,5,4,17373,-764,-128,23.1,1588.2,6,6,17501,22.5,1664.6,0.4892577808628288,0.5016847300646056,0.20022269460471706,0.10711610486891383,6.0
0,0,3,4,16126,-2436,-3016,21.2,1533.1,9,5,19142,23.7,1776.7,0.5024574407921144,0.4769768639192281,0.09051523433545906,0.14003441643891082,-25.0
0,1,8,11,15999,-1988,-1490,21.9,1788.6,14,17,17489,15.1,1987.4,0.4962638950334812,0.5109976455299514,0.11179269156797247,0.1048689138576779,68.0
1,0,5,6,18457,942,952,21.8,1689.7,5,4,17505,22.0,1595.5,0.4925424671295674,0.5138899583623365,0.09057596922765462,0.06941998177953235,-2.0
1,1,4,4,18046,-1002,-498,24.4,1561.3,7,9,18544,18.1,1661.5,0.5138902997753896,0.5031460425910534,0.0703917400546614,0.1448932078145561,63.0
1,1,8,15,18641,1787,1001,18.9,1690.2,3,4,17640,22.2,1511.5,0.4987272507645008,0.503616864379687,0.1198704322299828,0.12742180382629822,-33.0
0,1,9,10,16417,1239,568,19.1,1654.4,6,8,15849,17.9,1530.5,0.4830388065751505,0.4955861124126418,0.15137159631541655,0.10047575665553192,12.0
0,0,8,8,16464,-232,97,19.3,1635.7,8,8,16367,19.6,1658.9,0.4851965045171248,0.5027892935108966,0.11889867395485372,0.10264196781050712,-3.0
1,0,6,6,18434,974,748,22.5,1625.5,3,4,17686,20.1,1528.1,0.5045265350226622,0.4580475261819006,0.09057596922765462,0.05949994938758985,24.0
1,0,4,7,18643,289,-201,23.6,1668.5,6,4,18844,23.4,1639.6,0.4947811172501884,0.5014522707859029,0.12553902216823565,0.11391841279481728,2.0
0,0,4,3,15796,-2568,-3931,19.4,1503.6,12,8,19727,19.8,1760.4,0.5100474845561185,0.5236992094773155,0.10559773256402473,0.1171778520093127,-4.0
1,1,9,7,18464,2402,2330,24.0,1755.4,5,3,16134,17.2,1515.2,0.495367662812971,0.5094787483600532,0.09462496204069236,0.10810810810810813,68.0
0,0,6,10,18756,1998,1200,23.0,1706.6,2,2,17556,25.3,1506.8,0.50780032779305,0.4927588342461146,0.12970948476566455,0.12065998582852515,-23.0
0,1,4,7,17682,-77,-1515,25.4,1598.9,3,3,19197,25.0,1606.6,0.4882175041523165,0.5065580897056454,0.08292337281101328,0.09286365016702096,4.0
1,1,7,5,18367,763,1019,20.5,1598.4,5,6,17348,17.5,1522.1,0.499432565291503,0.5004865843423422,0.10812835307217328,0.1452576171677295,30.0
0,0,11,12,17743,1092,806,21.0,1780.4,8,10,16937,20.8,1671.2,0.4991948230314946,0.5106268541812989,0.11800789553598542,0.15390221682356514,2.0
0,0,7,9,16071,436,-475,21.2,1613.6,7,6,16546,19.0,1570.0,0.4904510871427366,0.4795161048063937,0.1075817390424132,0.15082498228565644,22.0
0,0,3,4,17718,-2671,-719,22.6,1463.1,7,6,18437,25.2,1730.2,0.5160002583227552,0.5230925525791033,0.1303573236157506,0.1084927624253467,-26.0
0,0,4,3,16865,-2958,-1446,19.3,1466.8,8,9,18311,23.2,1762.6,0.4996736036715695,0.5074701338787582,0.13800992003239193,0.10741977932989168,-39.0
1,1,10,14,19673,4739,2119,23.6,1926.3,1,0,17554,23.1,1452.4,0.5101166681080208,0.5190545482250968,0.11308836926814456,0.05069339001923272,5.0
1,1,2,2,16717,-1518,-2542,22.4,1464.5,7,4,19259,20.7,1616.3,0.4883740273061522,0.4950769692637372,0.1566555319364308,0.1108209332928434,17.0
1,1,8,7,18881,1458,1753,23.3,1762.8,6,5,17128,19.6,1617.0,0.5226292170364537,0.5093931331401876,0.13347504808178964,0.16947059418969532,37.0
1,1,4,8,16283,98,-786,20.4,1600.2,7,8,17069,19.3,1590.4,0.5021623359497733,0.5037354950630547,0.10197388399635593,0.11790667071565948,11.0
0,0,5,6,16800,-3248,-2442,18.2,1585.1,12,9,19242,24.3,1909.9,0.4956660510839915,0.4951407257013276,0.10822957789249923,0.14345581536592772,-61.0
1,1,10,9,19140,3439,3469,23.0,1848.4,1,1,15671,21.8,1504.5,0.4998573583046356,0.4888230537394175,0.09970644802105476,0.10818908796436884,12.0
0,0,6,8,16689,-376,-1118,20.4,1584.0,4,4,17807,22.8,1621.6,0.4904951633443837,0.5016824614211386,0.09235752606539124,0.17673853628909808,-24.0
1,1,9,8,18693,4141,2833,23.3,1882.9,4,3,15860,19.8,1468.8,0.4974206663454635,0.4843114019809141,0.06915679724668489,0.1099301548739751,35.0
0,0,7,8,17887,-2358,-1400,19.1,1672.8,11,11,19287,21.1,1908.6,0.4893193011020719,0.5207579321022985,0.1019738839963559,0.10375544083409252,-20.0
0,0,7,5,16509,-3762,-1626,20.1,1574.4,13,16,18135,21.3,1950.6,0.507986920314449,0.4837011669200127,0.14341532543779734,0.13582346391335154,-12.0
0,1,4,5,18123,159,-369,22.3,1664.0,7,4,18492,21.4,1648.1,0.5074628792455348,0.5169807418399459,0.03605628100010122,0.07693086344771738,9.0
0,0,2,0,16719,-2438,-1929,20.7,1374.4,6,5,18648,24.1,1618.2,0.4919502556247218,0.5006506077498567,0.0822957789249924,0.14643182508351044,-34.0
1,1,8,15,17553,2071,1096,21.6,1788.5,7,10,16457,18.8,1581.4,0.5058534805344477,0.4893912415679331,0.13967000708573746,0.12594392144953942,28.0
1,1,10,8,19491,5148,2922,23.7,1864.6,1,0,16569,21.0,1349.8,0.5081348070462212,0.5037880712094568,0.07326652495191821,0.07176839761109424,27.0
0,1,2,3,16055,-2405,-1720,21.3,1421.9,5,7,17775,23.5,1662.4,0.4958848767896241,0.5196246881778104,0.1171373620811823,0.08954347606033003,-22.0
1,0,4,4,18728,441,379,22.4,1561.6,3,2,18349,23.0,1517.5,0.5129771444710507,0.5074647525921936,0.08156696021864561,0.15803218949286366,-6.0
1,1,10,14,17889,759,-221,19.7,1917.7,10,11,18110,17.8,1841.8,0.5189849726136777,0.5010260788155548,0.1476465229274218,0.09547525053143033,19.0
0,0,5,4,18445,898,732,20.5,1597.7,4,2,17713,21.5,1507.9,0.5056998160535232,0.518118367166042,0.12889968620305695,0.12993217937038162,-10.0
1,1,9,10,18292,2397,958,22.8,1830.2,6,8,17334,20.2,1590.5,0.5092422382391029,0.4969377419386067,0.10948476566454092,0.06397408644599656,26.0
1,0,5,9,16928,1149,1056,22.3,1563.4,3,5,15872,20.8,1448.5,0.4886872284567561,0.5013194632213248,0.13023585383135944,0.0891588217430914,15.0
1,0,5,5,18868,857,1040,22.9,1616.5,5,3,17828,19.7,1530.8,0.514765648174783,0.5177247837599469,0.112278570705537,0.09790464621925296,32.0
0,1,6,5,16277,-3237,-2680,20.8,1590.0,9,6,18957,21.9,1913.7,0.4827479326309158,0.4916903037887189,0.1530924182609576,0.12936532037655635,-11.0
1,1,8,10,18126,1072,411,22.4,1777.6,6,8,17715,23.8,1670.4,0.4914635331505236,0.4951639470932845,0.13309039376455106,0.1276647433950805,-14.0
1,1,9,12,16212,-1522,-1504,18.8,1759.7,13,15,17716,18.5,1911.9,0.5075753157818211,0.4841937703535136,0.1328879441238992,0.09444275736410568,3.0
1,0,2,2,16114,-2633,-1640,23.1,1407.1,6,6,17754,23.8,1670.4,0.5096921770241625,0.4907438509724246,0.08614232209737828,0.08764044943820222,-7.0
0,0,8,8,18665,-213,399,22.0,1738.0,9,14,18266,21.5,1759.3,0.5061954075141133,0.5047512359219674,0.12102439518169855,0.08245773863751392,5.0
0,1,3,2,17730,-3315,-2013,21.5,1466.6,5,2,19743,25.7,1798.1,0.5038641510213148,0.5031148241241087,0.11434355704018626,0.13240206498633464,-42.0
0,1,11,4,19347,3987,3310,23.1,1823.2,4,3,16037,16.8,1424.5,0.4973517148153445,0.5032086872952559,0.14687721429294465,0.0757971454600668,63.0
1,1,7,8,19083,-417,81,19.3,1700.4,8,7,19002,20.6,1742.1,0.5108633323967239,0.5055651414076585,0.10695414515639236,0.14906367041198504,-13.0
1,0,7,5,16740,-4732,-1805,17.4,1566.4,17,20,18545,22.8,2039.6,0.5020222691668639,0.5012764075836917,0.14663427472416238,0.1236359955461079,-54.0
0,1,10,17,17701,1517,-69,20.3,1843.2,8,16,17770,19.3,1691.5,0.4842140598351142,0.4991045515873434,0.12588318655734387,0.10328980666059318,10.0
0,0,3,3,17144,-2609,-2248,23.1,1549.5,11,7,19392,23.7,1810.4,0.4906598991177452,0.4960086099834863,0.08644599655835611,0.08727604008502884,-6.0
1,1,5,4,18452,-67,-481,23.4,1631.8,7,4,18933,20.0,1638.5,0.4921129966485754,0.4857525232479368,0.1342848466443972,0.10569895738435063,34.0
1,1,5,9,17197,593,-702,20.4,1612.3,3,2,17899,23.8,1553.0,0.5225271762299972,0.508145488015997,0.07108006883287782,0.12430407936025915,-34.0
1,0,2,2,17003,-3388,-1882,20.7,1407.9,8,6,18885,23.9,1746.7,0.5117787398015949,0.4939476842891245,0.16048183014475156,0.19052535681749166,-32.0
1,1,9,13,19648,4233,3106,21.4,1808.1,2,2,16542,19.3,1384.8,0.5102681542973898,0.5104068363564254,0.11754226136248608,0.18224516651482944,21.0
1,0,6,7,16962,-167,-395,23.2,1644.9,8,9,17357,19.6,1661.6,0.4792148090572946,0.5040961847455953,0.13068124304079362,0.104666464217026,36.0
0,1,2,1,17628,-2088,-2417,24.1,1494.7,4,4,20045,28.0,1703.5,0.4967518627665245,0.4892834679218267,0.08857171778520093,0.07306407531126632,-39.0
0,0,5,8,17048,-1647,-3035,19.1,1545.7,7,7,20083,25.1,1710.4,0.5039534095823088,0.4995043268039171,0.08294361777507844,0.1337382326146371,-60.0
0,0,5,6,18794,1004,211,25.6,1712.9,4,4,18583,23.4,1612.5,0.5014111039616641,0.4983752607222384,0.07976515841684381,0.15169551574045956,22.0
1,0,8,7,19414,1625,1945,23.6,1752.7,6,2,17469,20.8,1590.2,0.5120526092673037,0.5195973447104157,0.11470796639335964,0.11904038870331005,28.0
0,0,4,3,16065,-4339,-2857,20.3,1439.6,10,4,18922,23.4,1873.5,0.5009610144379998,0.4902871389439133,0.13610689341026422,0.07877315517764956,-31.0
1,1,5,6,17821,-1142,229,20.6,1613.1,8,6,17592,22.1,1727.3,0.5100004544107963,0.4953980210673336,0.17732564024698858,0.14772750278368255,-15.0
1,0,10,10,20412,4774,3524,26.2,1947.6,3,3,16888,21.1,1470.2,0.5065242264870675,0.5199431874561246,0.11806863042818096,0.09332928434052028,51.0
0,1,3,5,14965,-5219,-4005,19.5,1431.6,16,23,18970,18.3,1953.5,0.4984196205509388,0.5182078261415111,0.07450146775989472,0.11598339912946655,12.0
1,1,3,3,17052,-1984,-1530,23.5,1515.9,7,16,18582,23.8,1714.3,0.4934807180859884,0.4823188273626911,0.08525154367850997,0.14452879846138272,-3.0
1,1,5,2,18222,697,700,23.6,1580.0,3,6,17522,20.9,1510.3,0.5085175393278212,0.5010618278391265,0.06407531126632253,0.15203968012956776,27.0
0,1,5,6,19102,774,1187,25.3,1678.0,5,7,17915,23.3,1600.6,0.4871631923113299,0.5062604548870763,0.13189594088470494,0.17072578196173702,20.0
0,0,7,7,17990,427,479,20.5,1642.4,5,4,17511,23.7,1599.7,0.5037803394215266,0.5035128992543451,0.08274116813442656,0.08209332928434053,-32.0
1,1,3,2,18941,1487,617,25.7,1703.5,4,6,18324,22.3,1554.8,0.4846774409446328,0.487443289774238,0.1275635185747545,0.12604514626986538,34.0
0,0,3,4,17631,-1960,-1464,20.3,1477.6,5,5,19095,25.2,1673.6,0.4853003631592268,0.4921108951210954,0.09974693794918514,0.11076019840064784,-49.0
1,1,10,15,19162,4695,2313,23.7,1869.7,1,1,16849,23.5,1400.2,0.4976191557817239,0.4881663163780482,0.0931470796639336,0.13163275635185748,2.0
0,1,3,7,16280,47,-264,20.2,1445.2,2,2,16544,22.6,1440.5,0.5094612146952224,0.5336020296120976,0.08964470088065593,0.1076019840064784,-24.0
0,1,6,6,18158,-2145,-917,23.5,1654.0,13,15,19075,19.3,1868.5,0.5279956195604196,0.4877933032829892,0.08270067820629619,0.09851199514120863,42.0
0,1,8,5,17551,907,-411,23.3,1665.0,6,3,17962,19.5,1574.3,0.4977968430541261,0.4863219635420668,0.15137159631541655,0.11323008401660087,38.0
1,1,7,6,18500,1564,1214,21.2,1688.7,5,5,17286,20.0,1532.3,0.5015857729687493,0.5010229580920028,0.12972972972972974,0.12116610993015488,12.0
0,0,11,12,18860,686,350,22.2,1809.6,7,7,18510,19.3,1741.0,0.49158946178395,0.506965555616328,0.09219556635286973,0.13707865168539327,29.0
1,0,6,7,18445,531,947,21.3,1619.9,4,4,17498,23.4,1566.8,0.489183543309729,0.4839810338312481,0.11422208725579512,0.11958700273307014,-21.0
1,1,6,8,18364,-506,-228,19.7,1695.6,8,9,18592,23.4,1746.2,0.5150944825300833,0.5023261670908793,0.1247292236056281,0.08304484259540439,-37.0
1,0,7,5,17325,-1528,-1421,19.2,1564.6,8,8,18746,22.5,1717.4,0.5259750452464601,0.4917689360444849,0.08476566454094545,0.11181293653203768,-33.0
1,0,4,5,18021,-2376,-894,20.7,1542.6,6,9,18915,22.7,1780.2,0.4946534448845397,0.5035382106946422,0.12296791173195668,0.1086952120659986,-20.0
0,1,6,8,17279,-313,-1056,21.7,1630.8,7,10,18335,20.7,1662.1,0.4962856094272709,0.4835922701939057,0.1391638829841077,0.132118635489422,10.0
0,1,4,2,17871,-1306,-998,20.4,1529.3,6,9,18869,22.1,1659.9,0.4998000648160662,0.5268012714829371,0.15157404595606844,0.11681344265613927,-17.0
0,1,4,4,17526,997,-1143,21.0,1638.9,4,4,18669,20.4,1539.2,0.4986566942833795,0.5139623931883321,0.09322805952019436,0.12140904949893712,6.0
1,1,10,9,19279,1923,734,20.8,1857.2,7,4,18545,20.5,1664.9,0.5055400961176506,0.4985419251542335,0.10045551169146674,0.11349326854944833,3.0
1,1,8,8,17742,2518,860,23.5,1825.0,6,6,16882,21.6,1573.2,0.503685598788567,0.4725594674631655,0.0956169652798866,0.14659378479603194,19.0
1,1,4,7,15874,-4949,-3427,16.9,1512.3,12,14,19301,22.1,2007.2,0.4746692642322382,0.4821803358232946,0.07919829942301852,0.14220062759388602,-52.0
0,0,8,7,17595,115,-80,21.0,1679.3,6,6,17675,23.8,1667.8,0.4926123503293621,0.5050717320066764,0.13029658872355504,0.1649154772750278,-28.0
1,0,2,1,16277,-4814,-3701,21.6,1425.9,9,14,19978,24.0,1907.3,0.4928050772925928,0.5011502019322256,0.09428079765158418,0.14197793298916894,-24.0
1,1,4,4,19014,2261,1906,26.1,1660.7,2,0,17108,22.1,1434.6,0.522359205382201,0.5233370703019588,0.12497216317441034,0.0810405911529507,40.0
0,1,5,3,16296,-2904,-3121,20.4,1542.5,14,10,19417,21.2,1832.9,0.4900055014187587,0.5137705226762467,0.09525255592671324,0.13711914161352362,-8.0
1,1,9,9,19989,6597,4613,25.1,2046.4,2,2,15376,21.5,1386.7,0.504910208085563,0.5001189725577108,0.12717886425751596,0.09555623038769104,36.0
0,0,3,2,16049,-4269,-3208,19.3,1434.4,7,5,19257,23.2,1861.3,0.5069244444164175,0.4972136471904333,0.08563619799574855,0.12391942504302053,-39.0
1,1,4,3,16572,218,-1933,22.9,1593.6,4,5,18505,24.3,1571.8,0.4730864106963669,0.498982378523107,0.09132503289806662,0.15920639740864462,-14.0
1,1,8,9,18675,3263,1440,20.8,1818.8,2,2,17235,20.0,1492.5,0.5114797750947913,0.4924775965458307,0.13825285960117425,0.06743597530114383,8.0
0,0,3,0,17861,-3597,-862,23.8,1468.6,6,8,18723,24.3,1828.3,0.5016140891269767,0.5059137996591169,0.11928332827209233,0.08346998684077336,-5.0
0,0,0,0,17395,-1725,-1169,22.7,1421.1,4,7,18564,23.0,1593.6,0.4881506088426656,0.5000927018507529,0.10112359550561796,0.16027938050409962,-3.0
0,1,4,3,19023,500,64,22.0,1599.5,2,1,18959,23.4,1549.5,0.4792579748058575,0.4959963978047816,0.06974390120457538,0.1111853426460168,-14.0
0,0,3,0,17372,-5533,-2481,22.5,1479.8,12,13,19853,23.3,2033.1,0.5087227716045828,0.5048569305859933,0.13825285960117425,0.06000607348921956,-8.0
1,1,5,4,17964,2028,1165,19.7,1582.3,1,1,16799,20.5,1379.5,0.5001106340368963,0.5112901898925857,0.16813442656139282,0.09075817390424132,-8.0
0,1,2,3,16729,-3131,-1768,23.2,1487.4,6,5,18497,22.1,1800.5,0.5086396377805708,0.4953334545954068,0.106488510982893,0.13875898370280393,11.0
1,1,11,10,18337,3304,-85,21.6,1951.7,6,7,18422,20.8,1621.3,0.5084006262555334,0.4993622199670338,0.11343253365725275,0.09776293147079664,8.0
1,1,8,6,16656,-1421,-1364,19.1,1669.1,6,7,18020,23.7,1811.2,0.5001946396712844,0.4996990501783639,0.14952930458548436,0.10584067213280696,-46.0
0,0,5,8,16143,-1980,-3337,19.1,1532.8,7,9,19480,22.7,1730.8,0.5194192349339636,0.4906828079449633,0.10134629011033508,0.091365522826197,-36.0
1,0,7,5,19250,1648,1881,23.4,1705.2,4,4,17369,22.3,1540.4,0.4948735294904266,0.481111000517989,0.07099908897661708,0.08191112460775384,11.0
1,1,9,6,17028,239,285,17.7,1674.9,6,5,16743,21.9,1651.0,0.4866240001002636,0.490853648359191,0.14622937544285858,0.12515436785099704,-42.0
1,1,13,13,17168,1643,2462,18.2,1802.2,7,6,14706,15.3,1637.9,0.5091247634063928,0.4953581060739995,0.1149711509262071,0.15240408948274115,29.0
1,1,5,9,17474,994,-85,19.8,1567.5,1,1,17559,24.3,1468.1,0.5035173333507064,0.5096826752696068,0.08565644295981377,0.15477275027836826,-45.0
1,1,12,13,18354,-1025,-1860,20.9,1913.1,12,9,20214,22.0,2015.6,0.4977498381348151,0.484626189341445,0.0727401558862233,0.08371292640955562,-11.0
0,0,2,2,17461,-2820,-2226,22.0,1429.4,6,5,19687,23.6,1711.4,0.5015085717563824,0.4914105022735787,0.11106387286162568,0.1108209332928434,-16.0
0,0,3,3,16592,-5617,-4035,21.6,1423.2,12,17,20627,23.8,1984.9,0.5064253955054332,0.5040979184726608,0.10537503795930762,0.11829132503289808,-22.0
0,0,4,4,17533,-2733,-2104,22.9,1571.5,8,9,19637,23.7,1844.8,0.4901168104532241,0.4995374364066224,0.15208017005769814,0.1236359955461079,-8.0
0,1,5,2,18252,5,185,22.1,1600.3,8,7,18067,18.9,1599.8,0.5132192196182732,0.5033195594727857,0.08952323109626481,0.13311063872861625,32.0
0,0,4,2,18288,-1333,284,23.3,1590.1,8,13,18004,21.4,1723.4,0.4874628684518904,0.4989092995600688,0.12434456928838952,0.12566049195262674,19.0
1,0,8,9,18113,1718,1073,23.8,1669.9,2,3,17040,22.5,1498.1,0.5052688205444161,0.4852136414116412,0.1431521409049499,0.09428079765158418,13.0
0,1,6,9,17222,-2132,-2887,22.2,1626.9,7,5,20109,25.5,1840.1,0.5179997583669581,0.5064382166697827,0.10899888652697642,0.13080271282518474,-33.0
1,1,16,17,19371,6439,4362,22.1,2129.7,5,7,15009,16.5,1485.8,0.5025645897236513,0.4905109524689296,0.10300637716368052,0.11489017106994635,56.0
0,0,3,3,16828,-2564,-2469,19.9,1461.8,7,6,19297,24.4,1718.2,0.49543533918630295,0.5089310737069955,0.08037250733879947,0.08830853325235348,-45.0
0,0,4,3,17116,-3481,-1919,22.8,1557.1,10,13,19035,25.8,1905.2,0.5021674684016019,0.4712182573670127,0.11051725883186556,0.1149509059621419,-30.0
0,1,9,8,19779,2350,1981,25.0,1908.7,7,7,17798,21.6,1673.7,0.4909349937286603,0.4829451267376598,0.12337281101326045,0.14294969126429802,34.0
0,1,3,3,16187,-3804,-2878,19.3,1473.1,11,17,19065,21.7,1853.5,0.4972899235613126,0.5042500542423335,0.13470999088976615,0.14954954954954952,-24.0
1,1,8,11,18886,2804,2924,24.1,1737.5,2,3,15962,22.6,1457.1,0.5023659794412538,0.4875477606378915,0.07968417856058305,0.13147079663933595,15.0
1,1,7,3,18779,951,-101,24.5,1711.6,4,3,18880,25.2,1616.5,0.5097157862900356,0.4951101143071758,0.17576677801396906,0.11869622431420185,-7.0
1,0,7,8,19608,2831,1855,24.8,1943.5,7,6,17753,19.7,1660.4,0.5178448874177629,0.4999529516727402,0.053304990383642066,0.14975199919020146,51.0
1,1,7,5,16438,-4264,-4127,19.0,1646.7,14,19,20565,24.5,2073.1,0.5078227320954265,0.4901079725718692,0.1227654620913048,0.09703411276444984,-55.0
1,1,8,10,18491,2006,617,25.9,1740.9,7,4,17874,18.3,1540.3,0.4937697361212921,0.5174685836104354,0.1205790059722644,0.09883591456625164,76.0
0,1,5,8,19477,1708,419,24.4,1749.2,3,3,19058,23.7,1578.4,0.4988028373681906,0.5274076219399749,0.11325032898066607,0.0588318655734386,7.0
0,0,6,8,16917,-2018,-2401,23.2,1653.6,11,12,19318,23.2,1855.4,0.513913423125107,0.5131150842127487,0.14762627796335662,0.0751088166818504,0.0
1,1,3,3,17946,383,-759,23.2,1529.8,2,0,18705,23.3,1491.5,0.4984596851190184,0.4699588678146262,0.1256402469885616,0.111529507035125,-1.0
0,1,5,1,16160,-4199,-3576,19.3,1521.7,12,10,19736,27.0,1941.6,0.4986775709859592,0.4937992938391157,0.13639032290717684,0.1234740358335864,-77.0
1,0,3,4,19263,-1240,-793,24.1,1593.0,6,6,20056,25.2,1717.0,0.5171645728566945,0.5196726951570617,0.10497013867800384,0.11377669804636098,-11.0
1,1,6,7,17859,90,-1069,21.4,1652.1,6,3,18928,24.3,1643.1,0.4963578823006354,0.491458785338169,0.08091912136855957,0.0934912440530418,-29.0
1,1,9,14,17828,737,50,20.7,1830.6,11,12,17778,18.3,1756.9,0.5140466494933243,0.5058430502347095,0.0815872051827108,0.13560076930863446,24.0
1,0,6,4,19160,993,1759,24.2,1724.8,7,7,17401,19.2,1625.5,0.494589137408087,0.5171581357328822,0.12353477072578195,0.05966190910011136,50.0
1,1,7,6,18249,2281,292,21.5,1732.7,5,2,17957,20.5,1504.6,0.5162675595216447,0.4977914391614518,0.14163376860006074,0.08871343253365725,10.0
1,1,9,16,17359,-778,-1358,20.8,1756.1,9,10,18717,23.1,1833.9,0.4988531031553525,0.4980942464975643,0.10027330701488003,0.10296588723555017,-23.0
0,0,3,2,16677,-4178,-3371,19.6,1396.4,7,7,20048,23.1,1814.2,0.4835402946583249,0.5293093786027772,0.07818605121975908,0.1111853426460168,-35.0
0,0,4,2,14126,-6092,-4820,14.1,1333.7,13,9,18946,21.6,1942.9,0.4914831942060953,0.5151676696447904,0.0946249620406924,0.09440226743597532,-75.0
0,1,8,16,18419,-22,-801,19.7,1725.2,6,10,19220,22.8,1727.4,0.5031604886777904,0.5128075307963544,0.10492964874987347,0.10818908796436884,-31.0
1,0,8,9,18655,-1421,-1547,20.3,1773.5,11,11,20202,24.6,1915.6,0.4966999490935315,0.4941323725644772,0.09150723757465333,0.1511084117825691,-43.0
1,0,10,12,20681,4091,2830,26.1,1962.1,4,6,17851,20.2,1553.0,0.4948748425706489,0.5005862404600101,0.08764044943820222,0.0991395890272295,59.0
1,1,8,13,18501,3923,3613,22.4,1722.6,2,3,14888,18.3,1330.3,0.5001116903800689,0.5105726250419941,0.1155177649559672,0.08045348719506022,41.0
1,1,14,22,18331,2896,2001,19.8,1955.1,5,6,16330,22.8,1665.5,0.4874049884426272,0.4876596375367866,0.11887842899078856,0.10887741674258528,-30.0
0,0,5,4,17630,-2534,-1019,22.9,1610.7,10,14,18649,20.4,1864.1,0.5002180647092509,0.5069824350612485,0.13819212470897865,0.12090292539730745,25.0
