gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin
4526158694,1,14,3,0,13,11,1,0,0,7.0,18718,40,3330,3501,21.4,1800.0,16,1,3,3,0,0,0,6.2,15217,42,20.9,1467.0
4525865804,1,13,6,1,8,7,1,0,0,6.8,17888,44,-271,99,22.9,1661.3,15,4,8,4,0,0,0,6.8,17789,44,23.2,1688.4
4479921636,1,15,3,1,8,11,1,1,0,7.4,19614,55,3249,1410,21.6,1790.3,12,0,2,1,0,0,0,7.0,18204,60,23.1,1465.4
4454104065,1,19,4,0,10,8,0,0,0,7.4,19004,43,1227,2404,20.3,1790.7,38,7,5,11,0,0,0,6.6,16600,40,21.8,1668.0
4519295854,0,11,1,0,8,6,1,0,0,6.8,17397,52,-1260,-1183,17.7,1600.2,11,2,8,13,0,0,0,7.0,18580,56,20.9,1726.2
4518840459,0,15,2,1,4,4,1,0,0,6.8,17070,46,-1631,-1140,20.4,1481.6,48,2,6,9,0,0,0,6.8,18210,40,23.9,1644.7
4455643326,1,15,2,0,5,4,1,0,0,7.2,19191,49,517,222,24.5,1609.3,14,4,3,1,0,0,0,7.0,18969,78,21.3,1557.6
4497647239,1,13,1,1,8,8,1,1,1,7.0,17409,46,2258,-819,19.9,1823.9,42,0,6,5,0,0,0,7.0,18228,50,21.1,1598.1
4497608843,0,39,0,1,9,8,0,0,0,7.0,18552,41,416,936,18.1,1696.9,13,3,7,4,1,0,0,6.8,17616,42,23.1,1655.3
4513532408,1,85,6,1,6,5,1,1,0,7.0,19244,71,4633,3451,25.4,1859.6,16,2,3,3,0,0,0,6.6,15793,33,19.2,1396.3
4492173417,0,16,2,1,4,7,1,0,0,7.0,17467,64,-816,-1189,23.0,1570.2,64,1,6,7,0,0,0,7.2,18656,52,22.4,1651.8
4507155035,0,14,3,0,3,3,0,0,0,7.2,18620,60,-390,-52,25.2,1588.5,19,4,4,4,1,0,0,7.2,18672,51,25.8,1627.5
4523988363,1,12,2,0,6,4,0,1,0,6.8,17766,47,-2888,-1772,19.0,1529.2,12,2,10,11,1,0,0,7.2,19538,42,23.1,1818.0
4477273718,1,14,1,1,4,4,0,0,0,7.2,18349,47,1284,395,23.6,1584.3,17,3,2,1,1,0,0,7.0,17954,64,20.4,1455.9
4462513119,0,43,2,0,5,5,1,0,0,7.0,18310,65,-1437,-770,21.6,1602.8,12,22,7,9,0,0,0,7.0,19080,48,25.9,1746.5
4492355025,0,18,4,0,7,9,1,0,0,6.6,16225,32,-1012,-316,15.9,1571.8,18,1,8,13,0,0,0,6.6,16541,42,19.2,1673.0
4525968792,0,12,3,0,11,13,1,0,0,6.8,17926,46,202,1030,16.7,1737.8,14,0,9,9,0,1,0,7.0,16896,42,20.3,1717.6
4296004784,1,19,5,1,6,6,1,0,0,7.4,19609,64,2944,3092,26.3,1735.4,21,6,2,2,0,0,0,6.4,16517,44,23.2,1441.0
4520626535,1,12,5,0,13,13,1,0,0,7.6,20453,68,3614,3374,21.5,1971.8,18,3,7,3,0,1,0,6.6,17079,46,19.2,1610.4
4474969616,1,20,3,0,11,9,1,0,1,7.2,18815,47,4733,1669,24.5,2024.5,124,1,5,8,0,0,0,6.8,17146,52,18.2,1551.2
4469964060,0,16,4,0,7,2,0,0,0,6.8,16808,48,-4369,-3324,16.2,1586.9,20,2,12,23,1,0,0,7.6,20132,45,24.2,2023.8
4489610844,0,17,4,0,4,3,0,0,0,6.2,16450,44,-4562,-2816,19.8,1532.1,18,3,13,12,0,1,0,7.2,19266,43,22.2,1988.3
4417424903,0,10,0,1,8,5,0,0,0,7.2,18611,44,-176,351,21.8,1629.3,14,3,6,5,0,0,0,7.0,18260,56,20.3,1646.9
4495098102,1,39,3,1,10,12,1,1,1,7.4,19333,62,4456,2338,22.0,1966.9,14,3,6,3,0,0,0,6.6,16995,40,19.6,1521.3
4525381910,0,15,2,0,7,2,1,0,0,7.0,18200,60,-492,175,21.7,1709.3,12,1,10,10,0,0,0,7.0,18025,39,21.4,1758.5
4520723011,1,35,2,1,5,4,1,0,0,7.2,18954,54,4612,3848,25.7,1743.4,11,1,0,0,0,0,0,6.4,15106,44,20.3,1282.2
4456066920,1,15,4,0,1,0,0,0,0,6.8,17406,49,-1461,241,23.8,1425.0,20,5,5,5,1,1,0,6.6,17165,34,22.8,1571.1
4527078007,1,58,1,1,12,13,0,1,0,7.0,17733,48,2241,1077,20.4,1910.4,17,2,9,11,1,0,0,6.8,16656,48,20.0,1686.3
4519668670,0,136,4,1,9,9,0,0,0,6.8,18269,38,2986,2450,21.6,1770.0,16,0,5,8,0,0,0,6.4,15819,48,15.4,1471.4
4506187953,1,13,0,0,6,5,0,0,0,6.6,18199,46,-423,716,20.6,1568.7,16,5,5,6,0,0,0,7.0,17483,44,21.9,1611.0
4492581093,1,14,0,1,4,6,0,0,0,7.0,18127,53,218,-598,22.1,1586.6,40,3,4,4,1,0,0,7.2,18725,60,21.9,1564.8
4467013269,1,38,3,0,6,7,1,1,0,7.0,19081,48,-1289,918,20.3,1607.9,27,5,7,8,0,0,0,6.8,18163,42,26.4,1736.8
4491334204,1,19,7,1,13,14,0,0,0,7.6,20901,51,4491,5575,22.0,1961.0,17,1,5,4,1,0,0,6.2,15326,51,18.6,1511.9
4467843663,1,13,0,1,7,10,0,0,0,6.8,17747,36,2296,773,23.2,1659.7,13,0,4,4,0,0,0,6.8,16974,55,15.3,1430.1
4497782675,0,13,2,0,2,2,0,0,0,6.8,17253,41,-1807,-2118,21.5,1421.1,62,2,3,1,1,0,0,7.2,19371,75,25.2,1601.8
4486554038,1,52,1,1,4,2,1,1,0,7.0,19077,68,188,1159,23.5,1589.7,14,2,2,3,0,0,0,6.6,17918,53,25.5,1570.9
4498463657,0,18,0,0,6,6,1,0,0,6.0,14844,36,-5057,-3921,17.8,1574.0,17,2,12,16,0,0,1,7.2,18765,47,23.8,2079.7
4440581251,0,18,4,0,6,8,1,0,0,7.4,18831,54,-815,-699,23.7,1717.0,16,2,9,9,0,0,0,7.2,19530,35,24.4,1798.5
4500406519,1,18,4,1,4,2,0,0,0,6.8,17900,58,-365,-434,23.5,1595.0,16,2,7,7,0,0,0,6.8,18334,37,22.5,1631.5
4521767127,1,17,5,1,9,7,0,0,0,7.0,19289,51,2964,2253,22.6,1799.0,17,1,3,4,1,0,0,6.4,17036,41,23.2,1502.6
4525534351,0,14,13,1,4,4,0,1,0,7.4,19614,56,362,889,23.5,1574.9,37,3,4,2,1,0,0,7.2,18725,59,22.6,1538.7
4478776750,0,50,4,1,4,9,1,0,0,6.6,16907,52,-1300,-120,22.6,1531.7,18,2,4,7,0,1,1,6.8,17027,48,21.1,1661.7
4449441137,1,37,4,0,8,8,0,0,0,7.4,19116,45,1447,2623,22.5,1689.6,85,3,3,2,1,0,0,6.4,16493,52,19.0,1544.9
4474923915,0,19,5,0,3,2,0,0,0,6.8,17193,56,-2695,-152,23.1,1508.5,20,4,8,12,0,0,0,6.6,17345,52,21.8,1778.0
4488308418,1,15,0,1,9,8,0,1,0,7.0,18908,51,1477,691,20.3,1779.0,10,0,6,4,0,0,0,7.0,18217,48,20.8,1631.3
4447596592,1,37,1,0,4,6,1,0,0,6.8,17542,46,-2220,-1492,21.0,1524.5,14,2,7,5,0,0,0,7.2,19034,60,21.8,1746.5
4495930806,0,12,1,1,9,10,1,1,1,7.0,17865,36,3054,439,22.6,1865.4,16,3,4,5,0,0,0,6.8,17426,56,22.1,1560.0
4493176140,0,39,2,0,1,0,0,0,0,7.2,18401,68,-1659,-874,22.3,1426.6,16,1,6,4,1,0,0,7.2,19275,48,23.6,1592.5
4482012777,1,67,4,1,9,10,0,0,0,6.8,18190,56,1311,557,18.5,1774.2,14,9,6,6,1,0,0,7.0,17633,54,23.2,1643.1
4462971469,1,17,4,1,8,8,1,0,0,7.4,18827,55,1677,809,22.1,1761.0,15,3,5,5,0,0,0,7.2,18018,64,21.2,1593.3
4527061275,0,14,2,0,5,4,0,0,0,6.8,17466,40,-1110,-721,20.3,1592.1,14,2,8,6,0,0,0,7.2,18187,49,21.5,1703.1
4527162732,0,89,5,0,7,9,0,0,0,7.0,17641,48,1293,-262,21.8,1686.0,14,1,4,2,0,0,0,6.8,17903,55,21.9,1556.7
4496996454,0,12,3,0,3,4,0,0,0,6.4,15669,42,-4256,-3319,18.1,1384.2,17,3,9,11,1,0,0,7.0,18988,52,24.0,1809.8
4481963149,1,12,2,0,9,8,1,0,0,7.4,19405,44,3268,2650,25.3,1737.8,15,3,2,3,0,0,0,6.4,16755,52,21.2,1411.0
4504886310,1,18,4,0,5,4,1,0,0,7.2,18795,53,1027,615,26.0,1597.9,19,3,3,4,0,0,0,7.0,18180,60,21.9,1495.2
4527462322,0,15,1,1,4,3,0,0,0,7.0,17551,48,-1892,-2127,21.6,1547.5,16,1,8,9,1,0,0,7.4,19678,63,21.1,1736.7
4498201124,1,14,3,1,6,6,0,0,0,7.0,16964,44,2537,1396,22.8,1707.7,62,3,3,3,0,0,0,6.0,15568,40,20.8,1454.0
4451625868,0,19,1,0,3,1,0,0,0,7.0,17770,51,-3738,-1260,20.6,1429.4,14,2,8,8,1,1,0,7.2,19030,55,22.9,1803.2
4516532233,0,17,0,0,2,1,0,0,0,6.6,16668,58,-3966,-3112,20.3,1450.4,16,4,13,14,1,0,0,7.4,19780,53,19.2,1847.0
4497276216,1,14,7,0,10,7,0,0,0,7.4,19347,50,1382,2107,20.2,1802.2,20,3,10,11,0,1,0,6.6,17240,29,18.6,1664.0
4526998867,0,17,1,1,3,5,1,1,0,7.0,17555,46,-544,154,23.0,1539.0,14,4,6,4,0,0,0,6.8,17401,52,21.6,1593.4
4493030469,0,13,1,0,8,8,0,0,0,6.6,17267,63,339,876,19.2,1725.1,16,0,6,7,0,0,0,6.4,16391,48,20.3,1691.2
4519809427,0,12,0,1,4,4,0,0,0,6.8,17008,54,-2284,-3219,18.6,1533.7,17,3,8,4,1,0,0,7.6,20227,66,23.0,1762.1
4510540310,1,68,3,0,7,7,0,1,0,7.2,18955,60,468,2091,21.9,1649.8,178,2,3,4,0,0,0,6.6,16864,64,23.7,1603.0
4527509662,1,17,2,1,7,8,1,0,0,7.0,18203,65,3098,1882,21.9,1735.9,14,2,2,1,0,1,0,6.4,16321,36,21.3,1426.1
4468599765,1,13,1,1,12,14,0,0,0,7.4,19902,58,5797,4364,22.8,2034.6,12,0,3,3,1,0,0,6.2,15538,53,20.3,1454.9
4523853295,0,18,20,0,7,8,1,0,0,7.0,18722,52,1127,628,23.8,1771.1,41,6,5,8,0,0,0,7.0,18094,54,24.6,1658.4
4507176171,0,18,3,0,4,6,0,0,0,6.8,17046,40,-494,-817,21.3,1508.9,20,6,4,4,1,1,0,6.8,17863,61,21.6,1558.3
4445820546,0,12,2,0,5,4,0,0,0,6.4,15707,52,-7278,-6021,13.8,1507.7,14,1,22,12,0,0,0,8.0,21728,36,22.9,2235.5
4518045882,1,17,1,1,4,4,1,0,0,6.8,17775,45,-859,-1502,23.6,1551.9,24,3,5,5,0,0,0,7.2,19277,65,23.7,1637.8
4412982614,1,22,6,1,6,5,0,0,0,6.8,17857,52,-1761,-1446,21.4,1600.3,22,4,10,9,0,0,0,7.2,19303,32,23.8,1776.4
4496085988,0,18,2,1,4,5,0,0,0,7.0,18684,60,454,333,24.8,1627.0,14,5,2,2,1,0,0,7.0,18351,48,25.7,1581.6
4492498778,0,46,1,0,8,7,0,0,0,7.2,19033,55,39,-27,23.4,1791.7,30,2,11,13,1,0,0,7.2,19060,59,18.0,1787.8
4505942636,1,15,8,0,9,9,0,0,0,7.0,18989,56,2420,2272,23.8,1809.9,20,2,4,4,1,0,0,6.6,16717,50,21.8,1567.9
4484058077,1,35,3,1,6,8,1,0,0,7.0,18021,52,-570,467,19.6,1607.3,146,3,6,10,0,0,0,6.8,17554,46,21.5,1664.3
4513597747,1,21,1,1,5,4,0,1,0,6.8,17744,42,1323,46,24.0,1588.7,17,2,2,3,1,0,0,7.0,17698,61,20.8,1456.4
4514274061,0,16,1,0,5,7,0,0,0,6.6,15962,29,-3299,-2719,17.0,1448.6,18,4,5,4,1,1,0,7.0,18681,68,25.6,1778.5
4466140539,0,15,0,1,2,4,0,0,0,7.0,17734,54,-1478,-1388,23.5,1463.5,16,0,5,2,0,0,0,7.2,19122,67,24.6,1611.3
4503987105,1,17,1,1,10,15,1,0,0,7.2,18365,47,4165,2230,21.0,1892.8,12,1,4,6,0,1,0,6.6,16135,40,19.7,1476.3
4526764433,1,15,2,0,6,4,0,1,0,6.8,17358,47,-2558,-828,18.5,1564.9,19,1,10,16,0,0,0,7.2,18186,56,22.9,1820.7
4526811185,1,14,3,0,7,7,0,0,0,7.2,18127,39,473,1581,22.7,1629.1,16,1,5,7,0,0,0,6.6,16546,32,22.0,1581.8
4484124501,1,15,2,1,6,5,1,0,0,7.0,18465,43,1284,1445,23.8,1652.3,15,5,3,2,0,0,0,6.8,17020,56,23.9,1523.9
4475220338,0,35,1,0,3,1,0,1,0,6.8,17618,54,-3847,-933,18.8,1508.4,13,1,10,11,1,0,1,6.8,18551,37,23.2,1893.1
4526169931,1,14,2,0,6,5,0,0,0,6.8,17725,52,1136,376,21.0,1614.6,13,3,5,0,1,0,0,6.8,17349,58,19.8,1501.0
4512832249,1,20,3,1,7,8,1,0,0,6.8,17981,44,2136,-50,22.3,1694.5,37,4,3,3,0,0,0,7.0,18031,41,23.8,1480.9
4493375568,1,14,1,1,6,5,0,0,0,7.0,18970,60,735,161,20.8,1660.0,14,1,4,0,1,0,0,7.2,18809,64,25.2,1586.5
4459091081,1,15,6,0,5,5,1,0,0,7.0,19352,52,-441,390,22.8,1694.1,83,1,6,8,0,0,0,7.2,18962,41,23.3,1738.2
4499759194,1,16,1,0,6,6,1,0,0,6.8,17707,46,-152,-430,22.7,1586.2,19,2,6,11,0,1,0,6.8,18137,47,21.0,1601.4
4505103694,1,70,2,0,10,11,1,1,0,7.4,19693,65,1924,1992,22.2,1852.6,11,2,5,7,0,0,0,7.0,17701,42,24.0,1660.2
4466463229,1,16,1,0,1,1,0,0,0,6.8,18382,46,-621,319,22.9,1439.9,10,2,2,2,0,0,0,6.8,18063,52,22.8,1502.0
4470281349,1,16,1,1,6,6,1,0,0,7.0,17575,61,615,12,21.3,1649.6,15,2,4,4,0,0,0,6.8,17563,40,22.7,1588.1
4487414658,1,15,2,1,4,3,1,0,0,7.2,18785,48,2101,1400,26.1,1652.1,19,3,2,2,0,0,0,6.6,17385,56,21.5,1442.0
4526251944,0,22,3,0,6,6,1,0,0,7.0,18035,52,-1079,-2292,21.0,1697.2,16,2,10,6,0,0,0,7.4,20327,68,20.9,1805.1
4525382011,0,10,2,0,5,5,0,0,0,7.0,18609,60,-1189,-1074,23.1,1637.5,17,1,11,7,1,0,0,7.4,19683,38,21.7,1756.4
4526486021,0,14,5,0,8,11,0,0,0,7.0,18495,39,-1258,-725,21.8,1714.9,36,1,9,8,1,0,0,7.4,19220,68,21.4,1840.7
4525539493,0,17,2,1,6,8,0,0,0,6.6,16582,68,-2416,-2808,15.8,1531.9,15,4,8,9,1,0,0,7.2,19390,68,20.9,1773.5
4522478777,1,25,1,1,13,15,0,0,0,7.0,18495,37,4519,2852,21.8,1947.5,11,1,5,3,0,0,0,6.4,15643,32,18.9,1495.6
4508648783,1,12,2,1,11,7,1,1,0,7.2,20102,59,2276,1971,22.7,1857.6,15,1,5,6,0,0,0,7.0,18131,67,21.3,1630.0
4495446798,1,11,4,1,16,16,1,1,0,7.0,18749,58,4266,2910,20.7,2021.8,20,1,5,6,0,0,0,6.4,15839,35,22.6,1595.2
4487268052,0,45,5,0,4,5,1,0,0,7.2,17861,54,378,321,20.0,1539.8,55,6,3,2,0,1,0,7.0,17540,48,22.7,1502.0
4522881704,1,21,1,0,15,15,1,0,0,7.2,19202,52,879,1795,19.5,1968.3,46,6,13,18,0,0,0,6.6,17407,53,17.9,1880.4
4516853831,1,47,4,1,9,18,0,0,0,6.2,15506,42,550,-371,18.2,1728.4,17,2,9,15,0,0,0,6.6,15877,44,19.2,1673.4
4511740529,1,13,6,0,10,13,0,0,0,6.8,17603,36,2064,2124,22.4,1828.1,15,1,7,9,0,0,0,6.4,15479,43,19.1,1621.7
4526099071,1,16,3,0,7,8,0,0,0,6.8,17224,40,831,8,21.4,1690.5,15,1,5,8,1,0,0,6.8,17216,61,21.8,1607.4
4496735855,1,16,3,1,7,9,0,0,0,6.6,17964,49,2590,682,22.2,1687.5,15,1,2,1,1,0,0,6.8,17282,54,22.5,1428.5
4510431880,1,18,12,0,6,8,0,0,0,6.8,17277,36,1434,1040,21.0,1627.7,40,0,3,4,0,0,0,6.6,16237,35,21.5,1484.3
4472795984,1,18,1,1,10,7,0,0,0,7.2,18318,42,1938,1013,22.0,1838.0,12,2,8,9,0,0,0,6.8,17305,48,18.9,1644.2
4445812835,1,15,0,0,8,8,0,0,0,6.6,16799,32,-1129,-1742,17.0,1662.2,36,5,10,10,1,0,0,7.2,18541,45,21.1,1775.1
4527434998,0,16,3,0,7,9,0,0,0,6.8,16720,24,-1182,-2730,21.2,1638.8,31,4,5,5,1,0,0,7.0,19450,74,22.9,1757.0
4523414749,1,11,2,1,7,6,0,0,0,7.4,19668,55,2947,2247,21.4,1744.1,12,2,4,1,0,1,0,7.0,17421,60,19.0,1449.4
4526734113,1,17,3,1,8,12,0,0,0,7.0,18265,44,1625,121,24.2,1746.9,14,2,5,4,0,0,0,6.8,18144,51,23.6,1584.4
4464530205,0,16,5,0,5,5,0,0,0,7.0,17079,51,-934,-732,20.1,1564.9,17,4,8,11,1,0,0,6.8,17811,48,21.6,1658.3
4500454645,1,17,2,1,9,5,1,0,0,7.2,19017,75,3154,1720,20.6,1813.0,13,1,4,1,0,1,0,6.6,17297,52,19.4,1497.6
4518349357,0,13,2,1,8,10,0,0,0,7.4,19495,54,30,-249,25.6,1785.0,13,1,8,7,1,0,0,7.2,19744,68,23.4,1782.0
4454238812,0,13,3,0,7,8,0,0,0,6.8,18803,40,-1050,88,23.9,1616.4,14,2,7,8,1,0,0,7.2,18715,47,23.7,1721.4
4468676047,0,13,2,1,6,7,1,1,0,6.4,16033,67,-1885,-1025,17.3,1592.8,12,0,9,10,0,0,0,6.8,17058,17,23.3,1781.3
4527324458,1,24,2,1,4,5,0,0,0,6.4,16499,45,925,-400,23.3,1535.6,17,3,2,3,0,0,0,6.8,16899,56,20.6,1443.1
4527261284,0,21,1,1,6,9,0,0,0,6.6,16582,67,-1370,-1220,18.1,1613.5,14,3,6,8,0,0,0,6.8,17802,44,23.5,1750.5
4527181514,1,42,1,1,3,2,0,0,0,7.4,20401,76,1577,2582,26.2,1601.9,15,18,1,1,1,0,0,7.0,17819,56,23.2,1444.2
4527505866,1,16,3,0,6,7,1,0,0,6.6,17138,40,1769,1175,22.5,1607.9,18,1,3,5,0,0,0,6.2,15963,53,18.5,1431.0
4457514410,1,19,5,1,10,10,1,0,0,7.4,20304,48,3619,3192,21.9,1827.2,11,3,3,2,0,0,0,6.6,17112,46,22.2,1465.3
4523049172,1,22,2,1,3,1,0,0,0,6.8,17779,64,65,-273,24.1,1559.5,12,2,4,4,1,0,0,6.8,18052,57,22.8,1553.0
4447488924,1,16,3,1,12,17,1,0,0,7.2,20053,56,4311,2572,20.8,2001.0,17,4,6,5,0,0,0,6.8,17481,33,21.4,1569.9
4419866013,0,16,3,0,8,12,1,0,0,7.0,18288,44,45,-351,19.9,1687.9,27,4,6,5,0,0,0,7.0,18639,49,25.4,1683.4
4460600037,0,16,5,1,3,5,0,1,0,7.0,18183,56,-313,-701,24.3,1557.8,13,4,3,3,1,0,0,7.2,18884,62,25.3,1589.1
4460518084,1,11,3,1,9,7,0,0,0,7.6,20418,67,3094,1999,24.4,1887.7,22,0,7,6,0,0,0,7.2,18419,39,20.5,1578.3
4526474246,1,15,2,0,10,12,0,0,0,7.4,18979,52,4879,3774,23.6,1890.4,16,1,3,7,0,0,0,6.2,15205,55,16.2,1402.5
4505627084,0,19,3,1,9,12,1,0,0,6.6,16652,56,182,-159,17.5,1739.4,16,6,8,7,0,0,0,6.4,16811,48,19.2,1721.2
4513642822,0,14,7,0,5,13,1,1,0,7.0,19002,64,-1212,972,25.1,1682.9,15,2,7,10,0,0,0,7.0,18030,48,23.6,1804.1
4512257962,0,40,2,1,7,8,1,1,0,7.2,18865,64,-365,-267,20.9,1700.2,13,2,6,5,0,0,0,7.4,19132,50,22.9,1736.7
4496156643,0,15,1,1,6,7,0,0,0,6.8,17191,47,-24,-1070,18.0,1572.1,24,4,3,4,0,0,0,7.0,18261,45,23.8,1574.5
4468831873,1,14,2,0,4,4,1,0,0,6.6,16904,44,-1190,-1443,22.0,1626.3,14,1,9,9,0,0,0,7.0,18347,46,20.8,1745.3
4472015135,1,17,2,1,7,8,0,0,0,6.8,16967,36,-1800,-2200,20.8,1583.3,14,4,6,8,1,0,0,7.0,19167,60,24.5,1763.3
4511927788,0,26,2,0,2,1,0,0,0,6.8,17605,53,-2442,-1427,22.1,1491.8,17,2,7,10,1,0,0,7.2,19032,48,26.2,1736.0
4447490163,0,18,3,1,4,3,0,0,0,6.6,16533,34,-2816,-2760,20.7,1504.3,16,5,8,10,1,0,0,7.2,19293,57,23.2,1785.9
4527448907,1,10,0,1,9,6,1,0,0,6.8,18094,54,3629,5111,22.2,1777.5,6,0,5,5,0,0,0,5.6,12983,55,12.3,1414.6
4489712719,1,17,2,1,11,12,0,0,0,7.2,19043,50,4093,1925,23.1,2001.2,19,1,6,6,1,0,0,6.6,17118,42,21.5,1591.9
4524055982,0,36,4,0,5,4,1,0,0,7.0,18014,52,26,693,22.8,1595.4,15,2,6,4,0,0,0,6.8,17321,44,19.0,1592.8
4493892937,1,45,4,0,2,1,1,1,0,6.8,17765,62,-1949,-18,19.2,1419.4,19,3,8,9,0,0,0,7.0,17783,53,19.0,1614.3
4508006237,1,10,3,0,4,5,0,0,0,6.6,16546,55,-3860,-1719,17.4,1468.9,19,0,8,4,1,1,1,7.2,18265,42,25.3,1854.9
4391232237,0,17,1,1,10,6,0,0,0,7.0,18229,41,-921,-1198,24.5,1815.2,17,5,13,16,1,0,0,7.2,19427,44,20.6,1907.3
4417615828,0,14,1,0,6,7,1,0,0,7.0,18251,52,-348,-611,21.8,1664.2,15,0,6,4,0,1,0,7.0,18862,40,23.7,1699.0
4526114014,0,15,1,0,1,2,0,0,0,6.4,15553,46,-4079,-2994,19.3,1338.3,17,1,5,5,1,0,0,7.0,18547,53,24.5,1746.2
4513209170,0,22,3,0,6,7,0,0,0,7.4,18786,57,936,704,23.2,1681.8,17,2,5,2,1,1,0,7.2,18082,54,22.1,1588.2
4481500252,0,15,4,0,3,6,0,0,0,6.6,17456,48,-2115,-456,24.4,1662.1,10,2,8,15,1,1,0,6.8,17912,64,22.2,1873.6
4465904473,1,30,2,1,8,9,1,0,0,6.8,17848,43,1204,349,22.0,1672.9,16,5,5,5,0,0,0,7.0,17499,48,21.4,1552.5
4525980245,0,17,1,1,3,6,0,0,0,6.6,16137,71,-1309,-1408,18.1,1463.0,14,1,6,6,1,0,0,6.6,17545,45,21.2,1593.9
4458849950,0,16,4,1,6,5,0,0,0,6.6,17669,59,1212,1107,23.7,1648.9,14,4,5,6,1,0,0,6.6,16562,60,19.6,1527.7
4442575242,0,14,2,0,2,4,0,0,0,6.6,15291,45,-5040,-6118,17.8,1360.8,47,4,11,9,0,0,0,7.6,21409,80,20.2,1864.8
4512250515,1,18,4,1,6,8,1,0,0,7.0,18572,64,2532,1722,24.4,1658.3,17,1,0,0,0,0,0,6.6,16850,56,22.3,1405.1
4525839083,1,35,3,1,10,9,1,1,1,7.4,19736,50,3863,2639,24.4,1943.9,17,2,5,5,0,0,0,6.6,17097,49,19.7,1557.6
4464386796,0,14,1,0,5,2,0,1,0,6.8,18618,60,-2545,-1541,22.6,1597.4,13,4,10,9,1,0,0,7.6,20159,56,24.7,1851.9
4517738815,1,16,2,1,4,3,0,0,0,7.0,18037,50,-517,-425,22.5,1586.5,16,2,6,8,1,0,0,6.8,18462,45,24.4,1638.2
4465355260,0,18,6,0,6,4,0,0,0,6.6,16708,51,-3288,-2511,20.5,1591.9,44,5,7,10,1,1,1,7.2,19219,52,22.9,1920.7
4526459511,1,18,7,1,5,5,0,1,0,7.2,18594,47,818,1913,20.7,1536.0,15,6,2,3,1,0,0,6.6,16681,57,22.4,1454.2
4457833160,0,20,2,1,9,10,1,0,0,6.6,17688,48,312,-613,18.6,1683.6,18,3,6,4,0,0,0,6.8,18301,54,21.5,1652.4
4471240919,1,18,7,1,7,5,0,0,0,7.2,18617,49,1496,1758,21.6,1628.4,17,6,2,3,0,0,0,6.8,16859,44,22.5,1478.8
4476715890,1,16,3,1,11,7,1,0,0,7.2,19093,54,3586,2697,21.4,1830.3,16,1,4,2,0,0,0,6.4,16396,46,18.0,1471.7
4463393094,0,12,2,0,5,3,0,0,0,7.0,17906,53,-33,1233,22.9,1620.6,14,3,7,8,1,0,0,6.6,16673,40,20.0,1623.9
4526802557,1,15,4,1,8,9,0,0,0,7.0,18101,45,390,-300,20.2,1731.0,25,0,9,8,1,0,0,7.0,18401,46,19.3,1692.0
4482288525,1,15,4,0,4,4,0,0,0,6.6,15925,44,-1295,-1230,16.4,1456.2,19,1,6,5,1,0,0,6.6,17155,56,21.3,1585.7
4526253897,0,57,2,1,6,10,0,0,0,6.8,17647,44,534,89,20.3,1595.4,17,1,3,4,1,0,0,6.8,17558,45,24.8,1542.0
4526239268,0,9,0,0,2,4,1,0,0,6.6,16131,51,-4780,-3425,21.5,1407.9,15,3,11,13,0,0,0,7.4,19556,52,21.4,1885.9
4473277944,0,14,1,1,4,7,0,0,0,7.2,18650,52,668,-462,24.3,1663.6,14,1,6,5,1,0,0,7.4,19112,48,22.3,1596.8
4481132902,0,13,0,0,6,4,0,0,0,6.6,16740,40,-2954,-2865,20.9,1604.8,15,2,12,15,0,0,0,7.2,19605,55,20.6,1900.2
4484374414,0,17,4,1,3,3,0,0,0,6.6,17005,57,-3903,-2090,22.1,1495.3,15,4,11,18,1,0,0,7.2,19095,47,23.9,1885.6
4488750744,1,16,5,1,5,4,0,0,0,7.0,18714,57,2004,385,25.5,1627.9,22,1,1,1,1,0,0,7.0,18329,66,21.3,1427.5
4524479196,0,11,2,0,1,2,0,0,0,6.8,16368,49,-5048,-4145,21.6,1384.1,18,0,8,6,1,0,0,7.4,20513,53,26.8,1888.9
4503514914,0,37,3,0,3,1,0,0,0,7.0,17731,67,597,1596,18.7,1531.1,16,2,3,7,1,0,0,6.4,16135,45,21.2,1471.4
4526060339,0,16,4,1,10,12,1,1,0,6.6,15835,56,-503,-790,16.8,1667.7,17,2,7,10,0,0,0,6.6,16625,50,19.1,1718.0
4527241479,0,90,2,0,7,8,0,0,0,7.0,18263,45,-376,1005,18.9,1622.4,13,3,6,7,1,0,0,6.6,17258,45,22.0,1660.0
4453181385,1,15,4,0,7,4,1,1,0,7.2,19294,54,1162,2078,20.8,1637.2,14,4,5,5,0,0,0,7.0,17216,40,19.3,1521.0
4494580681,1,24,2,1,12,13,1,0,0,7.4,19450,72,5831,4588,20.6,1930.6,19,4,2,0,0,0,0,6.4,14862,48,19.7,1347.5
