gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,blueChamps,redChamps,bluePredWinrate,redPredWinrate,blueAvgPickrate,redAvgPickrate,blueHas62,redHas62,blueHas111,redHas111,blueHas145,redHas145,blueHas39,redHas39,blueHas517,redHas517
4486544471,1,12,2,0,10,10,0,0,0,6.8,17870,48,578,144,21.2,1770.6,11,1,9,6,0,0,0,7.0,17726,38,20.4,1712.8,"['Vladimir', 'Ezreal', 'Blitzcrank', 'Karthus', 'Camille']","['Veigar', 'Draven', 'Thresh', 'Garen', 'Lee Sin']",0.5043076283134891,0.4987297734987566,0.1270978844012552,0.13039781354388094,False,False,False,False,False,False,False,False,False,False
4520749944,1,13,2,0,10,6,1,0,0,7.0,18055,43,1794,2647,19.2,1666.8,22,3,4,3,0,0,0,6.4,15408,40,20.3,1487.4,"['Akali', 'Malzahar', 'Wukong', 'Morgana', 'Lucian']","['Xerath', 'Yasuo', 'Vladimir', 'Jhin', 'Jarvan IV']",0.4924784266473166,0.5010519482532443,0.08027128251847353,0.08401660087053345,True,False,False,False,False,False,False,False,False,False
4520855860,0,16,3,1,5,10,0,0,0,6.6,16175,39,-971,-1588,22.9,1586.2,19,2,6,6,0,1,0,6.8,17763,59,19.5,1683.3,"['Ezreal', 'Varus', 'Braum', 'Irelia', 'Lee Sin']","[""Kai'Sa"", 'Yuumi', 'Wukong', 'Evelynn', 'Diana']",0.4850688686672506,0.5005012685821335,0.15892296791173194,0.11254175523838446,False,True,False,False,False,True,True,False,False,False
4455569547,1,11,1,1,9,10,0,0,0,6.8,17898,52,1269,-422,20.9,1747.9,15,0,7,8,1,0,0,6.8,18320,56,20.7,1621.0,"['Twisted Fate', 'Aphelios', 'Camille', 'Elise', 'Volibear']","[""Kai'Sa"", 'Zac', 'Lee Sin', 'Yasuo', 'Senna']",0.5183587272393468,0.4941428233000645,0.09733778722542767,0.1566150420083004,False,False,False,False,False,True,False,False,False,False
4519775605,0,25,3,1,9,6,0,1,0,7.0,18450,44,-34,-122,21.8,1678.2,18,5,5,3,1,0,0,7.0,18572,56,23.4,1681.6,"['Darius', 'Wukong', 'Leona', 'Jhin', 'Veigar']","['Kindred', ""Vel'Koz"", 'Ashe', 'Karthus', 'Sylas']",0.5099257183061716,0.4985337474560332,0.07555420589128455,0.0754732260350238,True,False,False,False,False,False,False,False,False,True
4525637660,0,32,5,0,8,7,1,0,0,7.2,18724,52,1171,918,21.3,1794.2,15,3,8,12,0,0,0,7.0,17806,44,18.9,1677.1,"['Heimerdinger', 'Senna', 'Draven', 'Renekton', 'Nidalee']","['Aphelios', 'Sona', 'Zilean', 'Talon', 'Elise']",0.521981780696174,0.5057520187851571,0.09264095556230388,0.09488814657353983,False,False,False,False,False,False,False,False,False,False
4448447768,0,10,1,0,10,8,0,0,0,7.0,18495,38,-2298,-1255,20.2,1741.8,14,1,15,10,1,0,0,7.2,19750,46,17.1,1971.6,"['Lucian', 'Ekko', 'Soraka', 'Nocturne', 'Neeko']","['Irelia', 'Nami', 'Fizz', 'Dr. Mundo', 'Aphelios']",0.465502367888222,0.4831621416267705,0.07446097783176434,0.08021054762627798,False,False,False,False,False,False,False,True,False,False
4484154962,0,18,3,1,8,7,0,0,0,6.6,16639,36,-2807,-2956,18.5,1618.0,16,3,10,17,0,0,0,7.4,19595,61,23.6,1898.7,"[""Kai'Sa"", 'Sylas', 'Lee Sin', 'Qiyana', 'Rakan']","['Kalista', 'Skarner', 'Pantheon', 'Maokai', 'Orianna']",0.5060301939088792,0.4936774703784539,0.14574349630529407,0.08294361777507844,False,False,False,False,True,False,False,False,True,False
4477722184,1,19,5,1,2,2,0,0,0,6.4,15978,32,-1155,-638,22.9,1412.4,18,2,4,7,0,0,0,6.6,16616,42,21.5,1527.9,"['Zoe', ""Kai'Sa"", 'Jax', 'Rakan', ""Kha'Zix""]","['Thresh', 'Miss Fortune', 'Camille', 'Zed', 'Morgana']",0.5074226187243909,0.5092788710793326,0.1187772041704626,0.13803016499645715,False,False,False,False,True,False,False,False,False,False
4510857801,0,14,4,0,8,10,0,0,0,7.0,17864,42,-69,-634,24.1,1845.2,15,5,11,10,1,1,0,7.0,18498,60,18.0,1852.1,"['Alistar', 'Aphelios', 'Jayce', 'Veigar', 'Sylas']","['Zac', 'Sett', ""Kai'Sa"", 'Rengar', 'Maokai']",0.4696178071395677,0.4990327956811052,0.08353072173296891,0.13527684988359145,False,False,False,False,False,True,False,False,True,False
4505644986,0,15,1,1,6,8,1,0,0,7.2,18300,56,576,-1839,22.7,1714.2,15,1,4,7,0,1,0,7.4,20139,79,22.2,1656.6,"['Nautilus', 'Lee Sin', 'Syndra', 'Gragas', 'Zed']","['Janna', 'Ekko', 'Skarner', 'Renekton', 'Karthus']",0.491093745873981,0.5110519117960416,0.14618888551472825,0.10642777609069744,False,False,True,False,False,False,False,False,False,False
4476110397,0,18,1,1,7,9,0,1,0,6.8,17196,55,-1694,-468,18.1,1614.3,14,2,10,16,1,0,0,6.8,17664,56,20.0,1783.7,"['Ekko', 'Poppy', 'Miss Fortune', 'Kindred', 'Fiddlesticks']","['Ryze', 'Wukong', 'Cassiopeia', 'Thresh', 'Hecarim']",0.4855512439246522,0.5213968253251112,0.10626581637817592,0.11229881566960218,False,True,False,False,False,False,False,False,False,False
4521401653,0,12,3,0,4,4,0,0,0,7.0,17805,71,-2600,-1587,20.1,1594.4,12,1,9,13,1,0,0,7.2,19392,53,25.1,1854.4,"['Jax', 'Ziggs', 'Nami', 'Olaf', 'Diana']","['Wukong', 'Thresh', 'Jhin', 'Malphite', 'Qiyana']",0.5049619379547481,0.5215568935762069,0.0861018321692479,0.10349225630124508,False,True,False,False,False,False,False,False,False,False
4478653874,0,10,2,0,1,0,0,1,0,6.8,17446,48,-2160,-88,21.3,1405.9,16,3,6,10,1,0,0,6.8,17534,43,20.4,1621.9,"['Senna', 'Akali', 'Gragas', 'Tahm Kench', 'Wukong']","['Cassiopeia', 'Graves', 'Zac', 'Lulu', 'Kalista']",0.4995757195362602,0.5141042041892357,0.10005061241016296,0.11484968114181596,True,False,False,False,False,False,False,False,False,False
4459773045,1,22,5,1,11,14,1,0,1,7.0,17819,52,4013,2137,21.4,1946.5,14,1,7,8,0,0,0,6.4,15682,29,18.2,1545.2,"['Jarvan IV', 'Kayle', 'Zoe', 'Aphelios', 'Taric']","['Leona', 'Miss Fortune', 'Maokai', 'Sejuani', 'Viktor']",0.5024224088722038,0.4959229211407633,0.08425954043931573,0.09938252859601174,False,False,False,False,False,False,False,False,False,False
4465807712,0,14,3,1,8,14,1,0,0,7.0,18082,43,1338,46,22.7,1715.1,17,2,6,5,0,0,0,7.0,18036,52,20.4,1581.3,"['Lee Sin', 'Camille', 'Heimerdinger', 'Katarina', 'Nautilus']","[""Kog'Maw"", 'Lulu', 'Talon', 'Ekko', 'Sett']",0.5027718825807204,0.511014182499421,0.11725883186557345,0.11914161352363599,False,False,True,False,False,False,False,False,False,False
4449152051,1,20,2,0,14,16,0,1,0,7.2,19290,34,5019,3765,22.7,1948.3,16,2,3,1,0,0,0,6.4,15525,52,20.3,1446.4,"['Miss Fortune', 'Thresh', 'Ziggs', 'Jax', 'Elise']","['Tristana', 'Lee Sin', 'Rakan', 'Lissandra', 'Fiora']",0.513219655150759,0.4808894633937752,0.1673246279987853,0.09733778722542767,False,False,False,False,False,False,False,False,False,False
4523373945,0,13,1,0,8,9,0,0,0,6.4,16324,36,258,762,19.0,1571.6,17,2,6,8,1,0,0,6.2,15562,40,18.3,1545.8,"['Ezreal', 'Jax', 'Sett', 'Elise', 'Sylas']","['Ekko', 'Rakan', 'Xayah', 'Galio', 'Poppy']",0.5017119435440865,0.5106725924770277,0.18534264601680334,0.08079765158416845,False,False,False,False,False,False,False,False,True,False
4500426573,0,17,3,0,3,3,0,0,0,6.8,17386,60,-2327,-2301,21.6,1501.5,75,3,8,8,0,1,0,7.2,19687,52,23.0,1734.2,"['Karma', 'Jinx', 'Ekko', 'Riven', 'Karthus']","['Caitlyn', 'Akali', ""Rek'Sai"", 'Zyra', 'Fiora']",0.5110799758066376,0.4951525114734179,0.08913857677902623,0.07122178358133416,False,False,False,False,False,False,False,False,False,False
4526752854,0,15,5,0,9,7,0,0,0,7.0,19212,45,1843,3584,21.1,1684.7,17,2,4,4,0,0,0,6.2,15628,50,19.4,1500.4,"['LeBlanc', 'Nami', 'Jinx', 'Sylas', 'Akali']","['Senna', 'Talon', 'Syndra', 'Sejuani', 'Thresh']",0.4821368868291708,0.503960170566834,0.07610081992104464,0.1380504099605223,False,False,False,False,False,False,False,False,True,False
4490700723,0,18,5,1,3,3,0,0,0,6.6,16847,50,-1021,-2152,20.5,1490.7,17,4,3,5,1,0,0,7.2,18999,71,23.8,1592.8,"['Senna', 'Sett', 'Zilean', 'Cassiopeia', 'Diana']","['Sivir', 'Nami', 'Shyvana', 'Syndra', 'Irelia']",0.5093405512494549,0.4844119203905015,0.13226035023787833,0.08452272497216318,False,False,False,False,False,False,False,True,False,False
4524940006,0,20,3,1,5,6,0,0,0,6.8,17401,55,-450,-1721,20.0,1576.8,20,3,6,5,1,0,0,7.4,19122,58,22.5,1621.8,"['Miss Fortune', 'Karthus', 'Yuumi', 'Yasuo', 'Sett']","['Kalista', 'Mordekaiser', 'Rengar', 'Malzahar', 'Janna']",0.5011206328609271,0.5032750497811087,0.16364004453892095,0.08936127138374331,False,False,False,False,False,False,False,False,False,False
4525344847,0,157,5,1,10,10,1,0,0,6.8,17229,47,-790,-1172,16.3,1672.2,17,1,10,8,0,1,0,7.0,18401,44,20.7,1751.2,"['Jarvan IV', 'Vayne', 'Katarina', 'Yorick', 'Janna']","['Hecarim', 'Cassiopeia', ""Cho'Gath"", 'Aatrox', ""Vel'Koz""]",0.5202547231730721,0.5149007466019255,0.07391436380200425,0.06360967709282317,False,False,False,False,False,False,False,False,False,False
4483910758,0,12,3,0,3,2,0,1,0,7.0,17822,56,-989,-1102,22.7,1538.5,15,4,5,3,1,0,0,7.4,18924,63,22.4,1637.4,"[""Kai'Sa"", 'Karma', 'Ryze', ""Kha'Zix"", 'Vladimir']","['Irelia', 'Taliyah', 'Sylas', 'Rengar', 'Ziggs']",0.4840311645378684,0.4842538250315616,0.1050511185342646,0.09126429800587103,False,False,False,False,True,False,False,True,False,True
4522801781,0,118,4,1,6,8,0,0,0,6.6,17077,45,-1412,-768,20.0,1610.2,20,2,8,9,0,0,0,6.8,17845,40,22.7,1751.4,"['Warwick', 'Malzahar', 'Thresh', 'Miss Fortune', 'Taliyah']","['Lux', 'Renekton', 'Xin Zhao', 'Caitlyn', 'Nautilus']",0.4946395447631503,0.4938210457634112,0.114424536896447,0.07792286668691162,False,False,False,True,False,False,False,False,False,False
4459294938,1,14,4,0,7,6,0,0,0,7.2,19637,64,1926,3774,20.9,1697.7,14,1,2,3,1,0,0,6.4,15863,56,23.5,1505.1,"['Karthus', ""Kog'Maw"", 'Lulu', 'Kled', 'Riven']","['Ezreal', 'Kayn', 'Maokai', 'Fiora', 'Fizz']",0.5147131215071912,0.498063831522822,0.06792185443870838,0.10245976313392044,False,False,False,False,False,False,False,False,False,False
4493037422,0,11,0,1,8,12,0,0,0,6.8,17402,52,-3022,-613,18.8,1603.3,14,1,8,6,0,1,1,7.2,18015,54,22.1,1905.5,"['Kayn', 'Ekko', 'Ezreal', 'Tryndamere', 'Blitzcrank']","['Ziggs', 'Xerath', 'Wukong', 'Talon', 'Lee Sin']",0.5100802871210472,0.5100537283964167,0.11776495596720316,0.10798663832371698,False,True,False,False,False,False,False,False,False,False
4508177030,1,42,2,0,4,2,1,0,0,7.0,18442,47,-716,573,20.5,1527.2,145,3,6,5,0,0,0,6.8,17869,50,20.7,1598.8,"['Lee Sin', 'Aatrox', 'Bard', 'Aphelios', 'Orianna']","['Leona', 'Sett', 'Warwick', ""Kai'Sa"", 'Akali']",0.4833347951867634,0.4784454012812002,0.13871849377467355,0.11875695920639742,False,False,False,False,False,True,False,False,False,False
4477114963,0,10,7,0,10,13,0,0,0,7.0,19305,48,3522,1996,22.0,1895.9,16,3,4,5,1,0,0,6.6,17309,69,20.6,1543.7,"['Rengar', 'Aphelios', 'Morgana', 'LeBlanc', 'Maokai']","['Thresh', 'Sejuani', 'Jinx', 'Rumble', 'Sylas']",0.4942580114796091,0.4959736078934385,0.09509059621419172,0.09717582751290617,False,False,False,False,False,False,False,False,False,True
4526548398,0,15,3,1,5,9,0,0,0,6.8,17562,44,148,-543,22.2,1563.3,17,3,4,4,0,0,0,7.0,18105,56,21.0,1548.5,"['Aatrox', 'LeBlanc', 'Cassiopeia', 'Senna', 'Yuumi']","['Janna', 'Rumble', 'Jinx', 'Singed', 'Zac']",0.4997846188383811,0.513383492275805,0.11904038870331005,0.05607855046057294,False,False,False,False,False,False,False,False,False,False
4518870146,0,13,2,0,1,2,0,0,0,7.0,17638,60,-2987,-2017,22.2,1449.0,14,4,7,10,1,0,0,7.4,19655,56,23.5,1747.7,"['Ashe', 'Maokai', 'Karthus', 'Ornn', 'Vladimir']","['Elise', 'Vayne', 'Lulu', 'Varus', 'Singed']",0.5076789021763796,0.5138998608897155,0.08255896345783986,0.09875493470999087,False,False,False,False,False,False,False,False,False,False
4486503067,1,17,2,1,6,9,0,0,0,7.2,19411,69,2303,2950,26.3,1781.2,16,2,5,9,1,0,0,6.6,16461,46,19.1,1550.9,"['Darius', 'Ekko', 'Cassiopeia', 'Nami', 'Lucian']","['Twisted Fate', 'Kayle', 'Camille', 'Karma', 'Maokai']",0.4978413175552451,0.5108461398648398,0.11128656746634276,0.06828626379188177,False,False,False,False,False,False,False,False,False,False
4418034282,0,17,3,0,3,3,0,0,0,6.8,18354,72,288,-339,23.9,1560.3,21,5,3,2,0,0,0,7.0,18693,52,23.2,1531.5,"['Karthus', 'Lucian', 'Kled', 'Miss Fortune', 'Nautilus']","['Rumble', 'Gragas', 'Qiyana', 'Sona', 'Xayah']",0.4908455225706628,0.5258048729384974,0.1344872962850491,0.0574147180888754,False,False,True,False,False,False,False,False,False,False
4477843877,1,16,5,1,4,8,1,0,0,7.2,18290,60,1692,373,23.9,1666.7,15,5,4,3,0,1,0,6.8,17917,44,20.9,1497.5,"['Kled', 'Syndra', 'Ezreal', 'Lee Sin', 'Sona']","['Ekko', 'Malphite', 'Soraka', ""Kai'Sa"", ""Kha'Zix""]",0.5066414040239061,0.4818131375699998,0.15554205891284542,0.10831055774876,False,False,False,False,False,True,False,False,False,False
4460653436,0,40,1,0,5,8,0,0,0,7.0,18425,45,-1546,-710,22.4,1617.7,15,6,11,12,1,0,0,7.4,19135,58,18.3,1772.3,"['Yasuo', 'Bard', 'Karthus', 'Lee Sin', 'Irelia']","['Caitlyn', 'Xin Zhao', 'Shyvana', 'Vladimir', 'Yuumi']",0.4938373016515818,0.5026518931900817,0.14361777507844925,0.06824577386375139,False,False,False,False,False,False,True,False,False,False
4479126740,0,61,3,0,8,8,0,0,0,6.8,17484,39,-1226,48,20.9,1678.0,18,4,10,12,1,0,0,6.8,17436,36,22.5,1800.6,"['Syndra', 'Elise', 'Pyke', 'Shen', ""Kai'Sa""]","['Ryze', 'Lee Sin', 'Kalista', 'Thresh', 'Gangplank']",0.4929939152168973,0.4860924703855223,0.14813240206498635,0.14880048587913758,False,False,False,False,True,False,False,False,False,False
4521611009,0,13,2,1,7,9,0,0,0,6.2,14724,36,-1985,-3666,19.4,1593.8,40,2,12,13,1,0,0,7.2,18390,44,18.7,1792.3,"['Draven', 'Pyke', 'Maokai', 'Diana', 'Elise']","['Shaco', 'Bard', 'Kassadin', 'Ezreal', 'Sylas']",0.5038882733965652,0.5010958482214883,0.10922158113169347,0.13612713837432938,False,False,False,False,False,False,False,False,False,True
4486105297,1,18,2,1,7,9,0,0,0,6.6,16080,41,-2005,-1736,19.9,1615.4,18,5,10,10,0,0,0,6.8,17816,46,22.9,1815.9,"['Ashe', 'Rakan', 'Singed', 'Ziggs', 'Olaf']","['Camille', 'Taliyah', 'Sett', 'Kalista', 'Pantheon']",0.5159459182543282,0.4974101286008731,0.06490535479299524,0.12728008907784188,False,False,False,False,False,False,False,False,False,False
4521787222,0,16,3,0,4,2,1,1,0,7.0,18139,58,-1530,-146,20.1,1497.5,40,5,6,8,0,0,0,7.2,18285,63,22.0,1650.5,"['Camille', 'Talon', 'Wukong', ""Kog'Maw"", 'Lulu']","['Kindred', 'Shen', 'Twitch', 'Taric', 'Ziggs']",0.5227593546918327,0.4961313768377351,0.07956270877619193,0.054357728515031886,True,False,False,False,False,False,False,False,False,False
4492271178,0,17,6,1,3,2,0,1,0,6.6,16048,39,-4600,-3906,21.5,1468.3,18,2,12,11,0,0,0,7.4,19954,67,20.9,1928.3,"['Rengar', 'Vayne', 'Jax', 'Pyke', 'Diana']","['Tahm Kench', 'Elise', 'Senna', 'Graves', 'Talon']",0.5040506229497543,0.5133297341828655,0.09551574045956067,0.10638728616256707,False,False,False,False,False,False,False,False,False,False
4525977517,1,16,5,0,6,6,1,0,0,6.8,18034,43,75,-123,21.6,1583.6,14,3,4,1,0,0,0,6.8,18157,38,25.4,1576.1,"['Ezreal', 'Camille', 'Yuumi', 'Syndra', 'Zac']","['Mordekaiser', 'Ziggs', 'Thresh', 'Miss Fortune', 'Sett']",0.5028783044372556,0.4952793475315278,0.1496507743698755,0.16870128555521816,False,False,False,False,False,False,False,False,False,False
4457601167,1,89,2,1,8,7,0,0,0,6.8,16852,37,-185,-1442,20.7,1646.3,14,2,5,3,1,1,0,7.0,18294,55,22.8,1664.8,"['Irelia', 'Yorick', 'Pyke', 'Gragas', ""Kai'Sa""]","['Lucian', 'Lee Sin', 'Senna', 'Xerath', 'Fiora']",0.4741739933420741,0.4985601232215472,0.10656949083915376,0.12952728008907782,False,False,False,False,True,False,True,False,False,False
4500144079,1,24,3,1,4,4,1,0,0,6.8,17100,51,-418,15,21.3,1571.2,19,5,7,11,0,0,0,6.8,17085,53,16.6,1613.0,"['Ziggs', 'Ornn', 'Graves', 'Zoe', 'Rakan']","['Mordekaiser', 'Pyke', 'Senna', 'LeBlanc', ""Rek'Sai""]",0.5123777781607007,0.4962095030829128,0.08302459763133921,0.1068529203360664,False,False,False,False,False,False,False,False,False,False
4503460732,1,16,1,1,9,9,0,1,0,7.4,19246,45,3642,2198,23.2,1766.5,81,3,2,1,1,0,0,7.0,17048,46,19.9,1402.3,"['Janna', 'Nunu & Willump', 'Fiora', 'Cassiopeia', 'Ezreal']","['Varus', 'Zyra', 'Lee Sin', 'Maokai', 'Zoe']",0.5233554003478114,0.4967221730806014,0.12120659985828525,0.1124607753821237,False,False,False,False,False,False,False,False,False,False
4527166498,1,17,2,1,13,21,1,0,0,7.2,18528,44,5397,2928,20.4,1968.0,17,4,5,5,0,0,0,6.4,15600,38,17.5,1428.3,"['Volibear', 'Kalista', 'Braum', 'Malphite', 'Twisted Fate']","['Lulu', 'Tristana', 'Trundle', 'Quinn', 'Fizz']",0.5063180418904036,0.4979037812758892,0.06701083105577488,0.05158416843810102,False,False,False,False,False,False,False,False,False,False
4472131666,1,17,4,1,5,3,0,0,0,7.4,18900,62,2247,1439,25.5,1640.0,41,4,3,1,1,0,0,7.0,17461,54,20.2,1415.3,"['Evelynn', 'Wukong', 'Karma', 'Kalista', 'Blitzcrank']","['Bard', 'Talon', 'Sejuani', ""Kai'Sa"", 'Kled']",0.5062195086800421,0.4959366429606762,0.09535378074703917,0.09970644802105474,True,False,False,False,False,True,False,False,False,False
4460036381,1,13,1,0,3,3,1,0,0,6.2,15944,48,-944,-2050,19.3,1465.9,13,1,7,6,0,0,0,6.8,17994,48,21.3,1560.3,"['Kayn', 'Sett', 'Karma', 'Thresh', 'Kalista']","['Darius', 'Miss Fortune', 'Orianna', 'Galio', 'Ekko']",0.49681644171473704,0.4979795058623362,0.14944832472922362,0.1150318858184027,False,False,False,False,False,False,False,False,False,False
4527378571,0,14,1,0,9,14,0,0,0,7.0,18884,47,46,99,23.2,1874.2,13,2,10,16,0,0,0,7.0,18785,49,23.6,1869.6,"['Rengar', 'Riven', 'Caitlyn', 'Dr. Mundo', 'Karma']","['Ekko', 'Draven', 'Shaco', 'Soraka', 'Maokai']",0.511304447036051,0.5032588534542852,0.058062556938961424,0.08762020447413707,False,False,False,False,False,False,False,False,False,False
4508101367,1,14,2,0,6,5,0,0,0,7.0,19339,49,1530,2305,24.5,1663.7,25,3,4,5,1,0,0,6.6,17034,48,21.6,1510.7,"['Ezreal', 'Sett', 'Syndra', 'Zilean', 'Elise']","['Zoe', 'Gnar', 'Rakan', 'Jarvan IV', 'Ziggs']",0.504233874689634,0.5099669656130068,0.18117218341937444,0.07302358538313594,False,False,False,False,False,False,False,False,False,False
4485702742,1,15,0,1,9,5,1,0,0,7.2,19818,52,3854,2379,27.2,1807.9,15,1,2,1,0,0,0,6.8,17439,41,23.0,1422.5,"['Yasuo', 'Syndra', 'Thresh', 'Kayn', 'Ornn']","[""Kai'Sa"", 'Ekko', 'Maokai', 'Tahm Kench', 'Lux']",0.4981023464644914,0.4949723946367824,0.12667274015588625,0.10952525559267133,False,False,False,False,False,True,False,False,False,False
4523826810,1,18,3,1,5,6,0,1,0,6.8,18597,61,-450,127,21.7,1640.7,19,4,7,7,1,0,0,7.0,18470,48,22.3,1685.7,"['Olaf', 'Aatrox', 'Nami', 'Ziggs', 'Cassiopeia']","['Renekton', 'Ekko', 'LeBlanc', 'Kalista', 'Taric']",0.4991003637918958,0.5039403921650163,0.08804534871950602,0.12379795525862942,False,False,False,False,False,False,False,False,False,False
4481184386,0,50,1,0,6,9,0,0,0,6.8,17448,44,-1962,-684,21.5,1614.5,16,4,8,12,0,0,0,7.0,18132,54,22.3,1810.7,"['Shen', 'Shaco', ""Vel'Koz"", 'Senna', 'Ezreal']","['Jax', 'Zac', 'Rakan', 'Yasuo', ""Kai'Sa""]",0.506027276681541,0.5035849734811217,0.12195566352869724,0.12185443870837127,False,False,False,False,False,True,False,False,False,False
4496807204,1,70,0,1,11,14,0,1,1,6.8,18126,44,4238,1418,19.3,1955.7,82,3,5,4,1,0,0,6.8,16708,36,20.6,1531.9,"['Warwick', 'Lee Sin', 'Fizz', 'Lucian', 'Janna']","['Caitlyn', 'Hecarim', 'Ekko', 'Garen', 'Zyra']",0.4838025170193607,0.5056585527681513,0.10569895738435063,0.0684279785403381,False,False,False,False,False,False,False,False,False,False
4476131958,1,41,0,0,6,5,0,0,0,7.2,18530,59,1037,922,23.2,1649.5,33,2,3,2,0,0,0,6.6,17608,48,23.8,1545.8,"[""Kai'Sa"", 'Ekko', 'Shen', 'Orianna', 'Pyke']","['Quinn', 'Syndra', 'Ezreal', 'Bard', 'Camille']",0.4838694380168164,0.5174130499359052,0.12312987144447818,0.14015588622330194,False,False,False,False,True,False,False,False,False,False
4525939655,0,15,1,0,11,10,1,0,0,6.6,17096,39,-366,-923,20.3,1748.0,17,1,9,10,0,0,0,6.6,18019,60,21.7,1784.6,"['Aatrox', 'Syndra', 'Wukong', ""Kai'Sa"", 'Galio']","['Zoe', 'Ezreal', 'Graves', 'Camille', 'Lux']",0.4971852228468735,0.5083189790819821,0.1289199311671222,0.1141208624354692,True,False,False,False,True,False,False,False,False,False
4526014315,1,15,2,0,2,4,0,0,0,6.8,16329,52,-1673,-1730,22.5,1507.4,13,4,9,10,1,0,0,7.0,18059,52,21.5,1674.7,"['Braum', 'Kalista', 'Jarvan IV', 'Renekton', 'Diana']","['Thresh', 'Syndra', 'Trundle', 'Miss Fortune', 'Jax']",0.4957697794343402,0.5061994449282221,0.10667071565947968,0.1673246279987853,False,False,False,False,False,False,False,False,False,False
4526640104,0,38,0,1,4,2,0,0,0,6.2,15662,48,-6047,-3060,17.0,1496.3,19,4,14,20,1,1,1,7.0,18722,41,20.3,2101.0,"['Jax', 'Ezreal', 'Lux', 'Lee Sin', 'Bard']","['Senna', 'Sett', 'Elise', 'Kalista', 'Yasuo']",0.5045479036678775,0.5070459930756228,0.1619394675574451,0.16817491648952326,False,False,False,False,False,False,False,False,False,False
4517647905,1,14,3,1,6,7,1,0,0,7.0,17515,51,-677,-1382,21.7,1605.8,59,5,8,6,0,1,0,7.2,18897,56,21.4,1673.5,"['Ekko', 'Thresh', 'Vayne', 'Jax', 'Diana']","['Miss Fortune', 'Mordekaiser', 'Shen', 'Olaf', 'Yuumi']",0.5097473581805099,0.4936621765439547,0.1411478894624962,0.12045753618787328,False,False,False,False,False,False,False,False,False,False
4451681116,0,12,2,1,2,1,0,0,0,7.0,17975,59,-2465,-911,21.4,1482.4,14,2,6,6,0,1,0,7.2,18886,60,24.3,1728.9,"[""Kha'Zix"", 'Kalista', 'Mordekaiser', 'Yuumi', 'Jhin']","['Kennen', 'Hecarim', 'Qiyana', 'Draven', 'Alistar']",0.4879839980391392,0.5465595415032056,0.10304686709181092,0.046037048284239296,False,False,False,False,False,False,False,False,False,False
4472405035,1,39,2,1,7,9,1,0,0,7.0,17964,44,-365,855,21.2,1707.9,17,3,6,10,0,0,0,6.8,17109,44,23.8,1744.4,"['Bard', 'Aatrox', 'Lee Sin', 'Viktor', 'Aphelios']","['Leona', 'Fiora', 'Gragas', 'Kalista', 'Ziggs']",0.4854068672588354,0.4955611186061215,0.1370179167931977,0.09893713938657757,False,False,False,False,False,False,False,False,False,False
4305726781,1,19,4,1,14,11,1,0,0,7.4,19996,72,5057,3423,22.5,2035.1,23,1,4,3,0,0,0,6.6,16573,43,19.7,1529.4,"['Senna', 'Karthus', 'Caitlyn', 'Talon', 'Renekton']","['Ivern', 'Mordekaiser', 'Morgana', 'Miss Fortune', 'Gragas']",0.5086745258514542,0.4778288135232434,0.10167020953537806,0.09798562607551373,False,False,False,False,False,False,False,False,False,False
4477883317,1,19,1,1,12,11,0,1,0,7.2,18910,44,2292,1022,22.2,1873.2,14,4,5,8,0,0,0,7.0,17888,59,21.3,1644.0,"['Ekko', 'Miss Fortune', 'Lulu', ""Kha'Zix"", 'Sett']","['Irelia', 'Olaf', 'Zed', 'Swain', 'Brand']",0.5104286021884317,0.5057545013725242,0.17198096973377874,0.06004656341734992,False,False,False,False,False,False,False,True,False,False
4510942047,1,14,3,1,10,12,1,0,0,7.2,19432,54,5117,4126,24.0,1901.7,15,5,4,4,0,0,0,6.4,15306,34,19.3,1390.0,"['Gnar', 'Senna', 'Kindred', 'Ziggs', 'Miss Fortune']","['Sylas', 'Aphelios', 'Vladimir', 'Jarvan IV', 'Thresh']",0.505335537573912,0.4863013172473844,0.1068529203360664,0.14795019738839962,False,False,False,False,False,False,False,False,False,True
4504943058,1,22,3,1,6,7,0,0,0,7.0,17751,46,-304,-1023,22.4,1707.8,85,5,6,6,1,0,0,7.0,18774,45,24.0,1738.2,"['Lee Sin', 'Varus', 'Swain', 'Yasuo', 'Maokai']","['Jayce', 'Renekton', ""Rek'Sai"", 'Zyra', 'Caitlyn']",0.4947897765156329,0.4836581365430222,0.11646927826703105,0.07116104868913857,False,False,False,False,False,False,False,False,False,False
