,gameId,blueChampions,blueWins,blueFirstBlood,blueFirstBloodAssist,blueTotalExperience,blueGoldDiff,blueExperienceDiff,blueCSDiff,blueKills,blueAssists,blueDeaths,redChampions,redFirstBloodAssist,redTotalExperience,redAssists,blueCSPerMin,redCSPerMin,blueGoldPerMin,redGoldPerMin,blueAvgPickrate,redAvgPickrate,blueAvgWinrate,redAvgWinrate
5267,7395-10036,"['Aatrox', 'Hecarim', 'Akali', 'Jinx', 'Galio']",1,1.0,0.0,17993.0,-969.0,-793.0,-41.0,0.0,0.0,0.0,"['Jayce', 'Udyr', 'Viktor', 'KaiSa', 'Alistar']",0.0,18786.0,0.0,31.6,35.7,1426.1,1523.0,0.14034791012321818,0.2443585407103165,0.511305654994681,0.5046573625741472
5268,7394-10035,"['Gnar', 'Hecarim', 'Orianna', 'Samira', 'Rakan']",1,1.0,0.0,19696.0,3828.0,2648.0,66.0,4.0,4.0,0.0,"['Wukong', 'Nocturne', 'Sylas', 'Tristana', 'Rell']",0.0,17048.0,0.0,35.2,28.6,1737.2,1354.4,0.18139647257791736,0.13892244503503262,0.5234745952091813,0.5160288486532402
5269,7394-10037,"['Fiora', 'Lee Sin', 'Zoe', 'Senna', 'Tahm Kench']",0,1.0,0.0,16879.0,-1894.0,-1399.0,-21.0,3.0,3.0,6.0,"['Jax', 'Olaf', 'Akali', 'Varus', 'Thresh']",0.0,18278.0,14.0,26.6,28.7,1507.5,1696.9,0.08446484658129982,0.12089876781831362,0.5042246330452944,0.49146860541628623
5270,7395-10038,"['Lucian', 'Nocturne', 'Sylas', 'Draven', 'Nautilus']",1,1.0,0.0,18702.0,1145.0,-209.0,-6.0,3.0,4.0,1.0,"['Gnar', 'Lillia', 'Qiyana', 'Tristana', 'Alistar']",0.0,18911.0,1.0,33.1,33.7,1682.7,1568.2,0.10176371104131432,0.1881130707900459,0.51797879961527,0.4951262537049244
5271,7395-10039,"['Gnar', 'Hecarim', 'Sylas', 'Tristana', 'Sett']",1,0.0,0.0,19129.0,-700.0,555.0,46.0,2.0,3.0,6.0,"['Aatrox', 'Udyr', 'Zoe', 'KaiSa', 'Nautilus']",0.0,18574.0,17.0,34.9,30.3,1619.7,1689.7,0.186421841024402,0.2246194733027301,0.5105880912478046,0.49932405552366904
5272,7396-10040,"['Wukong', 'Hecarim', 'Syndra', 'Tristana', 'Alistar']",1,0.0,0.0,19240.0,1168.0,653.0,45.0,5.0,9.0,4.0,"['Aatrox', 'Udyr', 'Ekko', 'KaiSa', 'Sett']",0.0,18587.0,7.0,33.3,28.8,1683.6,1566.8,0.1783764194249819,0.20533945397438993,0.5012791244854403,0.49150272572560605
5273,7396-10042,"['Jayce', 'Lillia', 'Irelia', 'Tristana', 'Alistar']",0,0.0,0.0,18728.0,2046.0,1332.0,5.0,8.0,13.0,2.0,"['Wukong', 'Olaf', 'Sylas', 'KaiSa', 'Galio']",0.0,17396.0,1.0,31.2,30.7,1761.0,1556.4,0.16189900942256585,0.1888378835467504,0.5045310819628845,0.5192490534534244
5274,7397-10041,"['Renekton', 'Olaf', 'Orianna', 'Tristana', 'Rakan']",1,1.0,0.0,19976.0,2638.0,1892.0,38.0,2.0,3.0,0.0,"['Gnar', 'Kindred', 'Zoe', 'KaiSa', 'Nautilus']",0.0,18084.0,0.0,36.9,33.1,1699.4,1435.6,0.18958685672867842,0.2075138922445035,0.5254465663451755,0.4959841120817915
5275,7397-10043,"['Lee Sin', 'Olaf', 'Zoe', 'KogMaw', 'Tahm Kench']",0,1.0,0.0,19443.0,1632.0,1046.0,13.0,5.0,6.0,3.0,"['Gnar', 'Volibear', 'Viktor', 'Jinx', 'Thresh']",0.0,18397.0,4.0,33.7,32.4,1719.1,1555.9,0.09652089876781832,0.1748731577675767,0.4940264411474093,0.4888526916373248
5276,7399-10045,"['Sett', 'Hecarim', 'Ryze', 'KaiSa', 'Rakan']",1,0.0,0.0,19449.0,-631.0,-582.0,-2.0,0.0,0.0,1.0,"['Gragas', 'Udyr', 'Tristana', 'Xayah', 'Alistar']",0.0,20031.0,1.0,35.1,35.3,1513.4,1576.5,0.20028992510268182,0.21601836192316984,0.5084703973854087,0.49565164026520003
5277,7398-10044,"['Renekton', 'Nocturne', 'Akali', 'KaiSa', 'Galio']",0,0.0,0.0,17845.0,-2949.0,-2918.0,-69.0,0.0,0.0,3.0,"['Gnar', 'Udyr', 'Orianna', 'Tristana', 'Rakan']",0.0,20763.0,9.0,31.5,38.4,1440.5,1735.4,0.2058709833293066,0.2117419666586132,0.5250729070029021,0.523407148133808
5278,7398-10046,"['Lucian', 'Lillia', 'Renekton', 'Aphelios', 'Alistar']",0,0.0,0.0,17115.0,-2975.0,-2722.0,-15.0,0.0,0.0,5.0,"['Gnar', 'Udyr', 'Syndra', 'Tristana', 'Rakan']",0.0,19837.0,7.0,30.9,32.4,1448.1,1745.6,0.19016670693404203,0.19282435370862527,0.5056084069601218,0.5078473758377927
5279,7399-10047,"['Lee Sin', 'Olaf', 'Zoe', 'Tristana', 'Gragas']",1,1.0,0.0,19162.0,-417.0,-240.0,12.0,3.0,1.0,4.0,"['Jax', 'Nidalee', 'Jayce', 'KaiSa', 'Rell']",0.0,19402.0,5.0,35.0,33.8,1618.5,1660.2,0.1580575018120319,0.1846581299830877,0.5100844944484896,0.49712992481734564
5280,7399-10048,"['Sett', 'Hecarim', 'Ryze', 'KaiSa', 'Leona']",1,1.0,0.0,19534.0,2400.0,2122.0,42.0,6.0,10.0,3.0,"['Jax', 'Udyr', 'Sylas', 'Tristana', 'Nautilus']",0.0,17412.0,4.0,33.0,28.8,1750.1,1510.1,0.22287992268663928,0.1512442618990094,0.4989228095802467,0.4848214676499493
5281,7400-10049,"['Tristana', 'Nidalee', 'Renekton', 'Jinx', 'Braum']",1,1.0,0.0,20344.0,3694.0,1559.0,25.0,3.0,2.0,0.0,"['Gnar', 'Lillia', 'Lucian', 'KaiSa', 'Galio']",0.0,18785.0,0.0,36.3,33.8,1828.8,1459.4,0.14503503261657408,0.2371587339937183,0.503190130642889,0.5124777189088039
5282,7400-10050,"['Gragas', 'Hecarim', 'Galio', 'KaiSa', 'Alistar']",0,0.0,0.0,16792.0,-5161.0,-4233.0,-72.0,1.0,3.0,8.0,"['Sylas', 'Udyr', 'Aatrox', 'Tristana', 'Nautilus']",0.0,21025.0,16.0,28.1,35.3,1415.7,1931.8,0.2574293307562213,0.17496979946847063,0.5150784674913425,0.501847879396621
5283,7401-10051,"['Gnar', 'Udyr', 'Orianna', 'KaiSa', 'Rakan']",1,0.0,0.0,19325.0,-2159.0,-389.0,-21.0,0.0,0.0,2.0,"['Tristana', 'Olaf', 'Viktor', 'Xayah', 'Rell']",0.0,19714.0,0.0,32.9,35.0,1482.6,1698.5,0.26194733027301276,0.18605943464604974,0.5275913987950176,0.4949958047755473
5284,7401-10052,"['Camille', 'Udyr', 'Orianna', 'KaiSa', 'Rakan']",1,0.0,0.0,19219.0,119.0,969.0,19.0,7.0,15.0,7.0,"['Jax', 'Graves', 'Zoe', 'Tristana', 'Rell']",0.0,18250.0,14.0,32.9,31.0,1783.3,1771.4,0.23372795361198356,0.13648224208746074,0.5273035759167888,0.4784757457754794
5285,7402-10053,"['Jayce', 'Hecarim', 'LeBlanc', 'Senna', 'ChoGath']",1,0.0,0.0,19779.0,293.0,856.0,38.0,4.0,4.0,6.0,"['Wukong', 'Udyr', 'Sylas', 'KaiSa', 'Bard']",0.0,18923.0,6.0,30.3,26.5,1669.6,1640.3,0.09647257791737135,0.17521140372070548,0.49741935953806743,0.5133269513660325
5286,7403-10054,"['Renekton', 'Olaf', 'Galio', 'Jinx', 'Thresh']",1,0.0,0.0,19130.0,718.0,1288.0,55.0,2.0,4.0,2.0,"['Gragas', 'Volibear', 'Akali', 'KaiSa', 'Sett']",0.0,17842.0,4.0,35.3,29.8,1595.2,1523.4,0.17683015221067894,0.20903599903358297,0.5101786011265255,0.49099200312969654
5288,7403-10056,"['Karma', 'Hecarim', 'Rumble', 'Tristana', 'Gragas']",0,1.0,0.0,20257.0,1757.0,1267.0,-28.0,5.0,9.0,0.0,"['Irelia', 'Olaf', 'Twisted Fate', 'KaiSa', 'Rell']",0.0,18990.0,0.0,33.3,36.1,1747.1,1571.4,0.16281710558105825,0.1974631553515342,0.49299483113980536,0.5212181379836391
5289,7404-10057,"['Sion', 'Olaf', 'Akali', 'Tristana', 'Yuumi']",0,0.0,0.0,19630.0,1240.0,1546.0,-3.0,6.0,18.0,2.0,"['Aatrox', 'Lee Sin', 'Orianna', 'Senna', 'Tahm Kench']",0.0,18084.0,7.0,29.8,30.1,1710.3,1586.3,0.11531770959168881,0.13742449867117662,0.4772565329916607,0.5245100066132695
5290,7405-10058,"['Gnar', 'Udyr', 'Akali', 'KaiSa', 'Gragas']",1,1.0,0.0,19518.0,745.0,1106.0,-5.0,4.0,6.0,2.0,"['Jayce', 'Olaf', 'Ryze', 'Tristana', 'Rell']",0.0,18412.0,3.0,32.8,33.3,1669.0,1594.5,0.2510992993476685,0.15827494563904324,0.5135349386860852,0.5017273552308278
5291,7404-10059,"['Wukong', 'Udyr', 'Seraphine', 'Tristana', 'Rakan']",0,0.0,0.0,18546.0,-509.0,57.0,-16.0,2.0,3.0,2.0,"['Aatrox', 'Nocturne', 'Orianna', 'KaiSa', 'Alistar']",0.0,18489.0,3.0,33.3,34.9,1557.7,1608.6,0.14462430538777482,0.2392123701377144,0.5197057363831509,0.5222187521169855
5292,7405-10060,"['Gnar', 'Udyr', 'Viktor', 'Senna', 'Tahm Kench']",1,0.0,0.0,19124.0,-942.0,-606.0,-10.0,2.0,1.0,5.0,"['Jayce', 'Hecarim', 'Orianna', 'Samira', 'Rell']",0.0,19730.0,5.0,31.4,32.4,1590.2,1684.4,0.16849480550857693,0.17656438753322057,0.5065508717227413,0.5093058098363157
5293,7405-10061,"['Jayce', 'Udyr', 'Seraphine', 'Jinx', 'Thresh']",0,0.0,0.0,18726.0,-215.0,686.0,25.0,0.0,0.0,2.0,"['Gnar', 'Hecarim', 'Orianna', 'Tristana', 'Alistar']",0.0,18040.0,4.0,34.6,32.1,1517.7,1539.2,0.1559797052428123,0.23778690504952887,0.5041372065281327,0.5212811912043998
5294,ESPORTSTMNT04/1670479,"['Camille', 'Olaf', 'Twisted Fate', 'Jinx', 'Thresh']",1,1.0,0.0,18806.0,1060.0,-74.0,13.0,2.0,2.0,1.0,"['Gangplank', 'Lillia', 'Syndra', 'Sion', 'Senna']",0.0,18880.0,2.0,32.4,31.1,1620.1,1514.1,0.13853587823145688,0.12563421116211648,0.5179101582764875,0.4689057064320651
5295,ESPORTSTMNT04/1670483,"['Gnar', 'Hecarim', 'Ryze', 'KaiSa', 'Alistar']",0,1.0,0.0,17084.0,-11.0,-999.0,-7.0,4.0,8.0,3.0,"['Irelia', 'Udyr', 'Viktor', 'Tristana', 'Braum']",0.0,18083.0,3.0,30.9,31.6,1604.0,1605.1,0.25467504228074417,0.1451075138922445,0.5143035858188428,0.48983199968370483
5296,ESPORTSTMNT04/1670487,"['Renekton', 'Lillia', 'Orianna', 'Varus', 'Rell']",0,1.0,0.0,17602.0,703.0,-307.0,-35.0,2.0,1.0,2.0,"['Jayce', 'Nidalee', 'Syndra', 'Jinx', 'Leona']",0.0,17909.0,2.0,30.5,34.0,1650.1,1579.8,0.2007248127567045,0.13508093742449867,0.512307581932596,0.4939281776566493
5297,ESPORTSTMNT04/1660527,"['Olaf', 'Xin Zhao', 'Ryze', 'Jinx', 'Leona']",1,1.0,0.0,16932.0,2209.0,877.0,-9.0,6.0,10.0,1.0,"['Renekton', 'Nidalee', 'Syndra', 'KaiSa', 'Alistar']",0.0,16055.0,2.0,28.9,29.8,1686.9,1466.0,0.12771200773133606,0.2437303696545059,0.5066904541979773,0.5088166291551206
5298,ESPORTSTMNT04/1660529,"['Renekton', 'Volibear', 'Viktor', 'Tristana', 'Alistar']",0,0.0,0.0,14644.0,-3666.0,-2528.0,-47.0,3.0,4.0,8.0,"['Gnar', 'Xin Zhao', 'Ryze', 'Jinx', 'Leona']",0.0,17172.0,15.0,24.7,29.4,1455.8,1822.4,0.19840541193525008,0.1455665619714907,0.4947020100473507,0.5125087179439458
5299,7406-10062,"['Lee Sin', 'Olaf', 'Ryze', 'Varus', 'Lulu']",0,0.0,0.0,18755.0,-1283.0,-1170.0,-11.0,0.0,0.0,1.0,"['Sett', 'Volibear', 'Akali', 'Ashe', 'Tahm Kench']",0.0,19925.0,1.0,33.8,34.9,1488.5,1616.8,0.1067649190625755,0.09871949746315535,0.5027802653830944,0.4909274153984378
5300,7407-10063,"['Renekton', 'Nidalee', 'Qiyana', 'Senna', 'Heimerdinger']",1,1.0,0.0,18862.0,879.0,-456.0,-11.0,1.0,1.0,1.0,"['Malphite', 'Olaf', 'Viktor', 'Varus', 'Tahm Kench']",0.0,19318.0,0.0,32.7,33.8,1610.3,1522.4,0.09391157284368204,0.1034549408069582,0.5075474338124065,0.49351634698510993
5301,7406-10064,"['Sylas', 'Graves', 'Twisted Fate', 'Ashe', 'Tahm Kench']",1,0.0,0.0,19033.0,702.0,295.0,33.0,2.0,2.0,4.0,"['Lee Sin', 'Nidalee', 'Akali', 'Varus', 'Braum']",0.0,18738.0,2.0,34.5,31.2,1663.3,1593.1,0.07854554240154626,0.10299589272771201,0.5113503023522168,0.513584146033159
5302,7407-10065,"['Aatrox', 'Udyr', 'Sylas', 'KaiSa', 'Senna']",1,1.0,0.0,18668.0,-645.0,-143.0,-7.0,4.0,3.0,6.0,"['Nocturne', 'Nidalee', 'Galio', 'Varus', 'Tahm Kench']",0.0,18811.0,12.0,29.1,29.8,1643.0,1707.5,0.2100507368929693,0.1048320850446968,0.509853786108786,0.5190199181700706
5303,7409-10067,"['Sion', 'Udyr', 'Sylas', 'KaiSa', 'Karma']",1,1.0,0.0,18479.0,1619.0,712.0,11.0,1.0,2.0,2.0,"['Renekton', 'Olaf', 'Cassiopeia', 'Tristana', 'Janna']",0.0,17767.0,4.0,31.2,30.1,1678.1,1516.2,0.20070065233148102,0.12464363372795362,0.48436862762792093,0.48950656141238474
5304,7408-10066,"['Gnar', 'Udyr', 'Sylas', 'Xayah', 'Galio']",0,0.0,0.0,19564.0,-562.0,14.0,-25.0,3.0,4.0,2.0,"['Renekton', 'Hecarim', 'Ryze', 'KaiSa', 'Alistar']",0.0,19550.0,3.0,33.0,35.5,1595.8,1652.0,0.1867600869775308,0.2478376419424982,0.5078011945468826,0.5126921555135584
5305,7408-10068,"['Renekton', 'Lillia', 'Akali', 'Xayah', 'Nautilus']",0,1.0,0.0,16746.0,-1889.0,-2547.0,-47.0,3.0,5.0,5.0,"['Camille', 'Olaf', 'Orianna', 'KaiSa', 'Rakan']",0.0,19293.0,4.0,29.3,34.0,1514.7,1703.6,0.17489731819280022,0.21841024402029477,0.4969508532300219,0.5309544244334408
5306,7409-10069,"['Camille', 'Hecarim', 'Galio', 'Xayah', 'Leona']",1,1.0,0.0,18596.0,2468.0,1917.0,10.0,5.0,9.0,2.0,"['Volibear', 'Udyr', 'Viktor', 'KaiSa', 'Nautilus']",0.0,16679.0,2.0,31.5,30.5,1710.8,1464.0,0.1732302488523798,0.23592655230732057,0.508626906922549,0.4831154136813513
5307,7409-10070,"['Gragas', 'Olaf', 'Sylas', 'Tristana', 'Rakan']",1,0.0,0.0,18232.0,-997.0,-541.0,-55.0,3.0,5.0,2.0,"['Gnar', 'Udyr', 'Akali', 'Varus', 'Tahm Kench']",0.0,18773.0,2.0,29.3,34.8,1537.8,1637.5,0.15380526697269872,0.15390190867359266,0.5164220133970606,0.51648786774225
5308,7410-10071,"['Gangplank', 'Udyr', 'Ryze', 'Tristana', 'Alistar']",1,0.0,0.0,20118.0,1225.0,696.0,26.0,2.0,4.0,1.0,"['Gnar', 'Olaf', 'Viktor', 'KaiSa', 'Galio']",0.0,19422.0,1.0,36.8,34.2,1646.2,1523.7,0.1748973181928002,0.2393814931142788,0.4908980822383495,0.5148419140723705
5309,7410-10072,"['Sion', 'Olaf', 'Ryze', 'Senna', 'Tahm Kench']",1,1.0,0.0,18831.0,2683.0,1306.0,-10.0,6.0,11.0,1.0,"['Camille', 'Nidalee', 'Syndra', 'KaiSa', 'Rell']",0.0,17525.0,1.0,30.8,31.8,1800.7,1532.4,0.10567769992751871,0.21628412660062818,0.49116343339406254,0.5085215267719628
5310,7410-10074,"['Camille', 'Hecarim', 'Twisted Fate', 'KaiSa', 'Rakan']",1,0.0,0.0,19887.0,3440.0,2480.0,57.0,4.0,6.0,1.0,"['Sion', 'Udyr', 'Sylas', 'Tristana', 'Alistar']",0.0,17407.0,1.0,37.0,31.3,1806.2,1462.2,0.19161633244745108,0.18429572360473545,0.5368217492634515,0.49709053129455355
5311,7411-10073,"['Gangplank', 'Lee Sin', 'Sylas', 'Draven', 'Thresh']",1,1.0,0.0,17419.0,562.0,-1010.0,-9.0,2.0,7.0,2.0,"['Renekton', 'Olaf', 'Kassadin', 'Varus', 'Braum']",0.0,18429.0,5.0,30.8,31.7,1596.7,1540.5,0.10703068374003384,0.11669485382942742,0.5230706412969647,0.4904279914766881
5312,7411-10075,"['Camille', 'Udyr', 'Galio', 'Tristana', 'Rell']",1,1.0,0.0,19208.0,1470.0,1474.0,16.0,3.0,4.0,1.0,"['Gnar', 'Nocturne', 'Akali', 'KaiSa', 'Alistar']",0.0,17734.0,1.0,33.7,32.1,1633.5,1486.5,0.19507127325440926,0.23556414592896835,0.513693398942026,0.5261790113610154
5313,7412-10076,"['Lucian', 'Hecarim', 'Sylas', 'KaiSa', 'Leona']",0,0.0,0.0,19466.0,-312.0,-34.0,6.0,1.0,1.0,1.0,"['Gnar', 'Udyr', 'Zoe', 'Tristana', 'Alistar']",0.0,19500.0,1.0,35.9,35.3,1583.3,1614.5,0.2181928001932834,0.21674317467987433,0.5111275763002342,0.5086428482171744
5314,7411-10077,"['Gnar', 'Hecarim', 'Sylas', 'Tristana', 'Sett']",1,0.0,0.0,18775.0,-677.0,1770.0,23.0,2.0,5.0,4.0,"['Wukong', 'Udyr', 'Kassadin', 'KaiSa', 'Galio']",0.0,17005.0,9.0,32.8,30.5,1548.7,1616.4,0.186421841024402,0.18591447209470885,0.5105880912478046,0.4989216117265284
5315,7412-10078,"['Aatrox', 'Hecarim', 'Zoe', 'Tristana', 'Rakan']",0,1.0,0.0,19746.0,1090.0,919.0,-27.0,8.0,7.0,4.0,"['Gnar', 'Udyr', 'LeBlanc', 'KaiSa', 'Alistar']",0.0,18827.0,5.0,30.8,33.5,1787.5,1678.5,0.1485866151244262,0.2563904324716115,0.5139704100594286,0.5179047386299368
5316,7413-10079,"['Volibear', 'Udyr', 'Orianna', 'Tristana', 'Rakan']",1,1.0,0.0,19289.0,1180.0,812.0,36.0,4.0,7.0,3.0,"['Renekton', 'Nidalee', 'Zoe', 'KaiSa', 'Leona']",0.0,18477.0,4.0,34.6,31.0,1706.7,1588.7,0.18709833293065958,0.22138197632278328,0.5037499872764851,0.5131079107858445
5317,7413-10080,"['Gnar', 'Volibear', 'Orianna', 'Jinx', 'Thresh']",1,1.0,0.0,18524.0,1021.0,32.0,29.0,1.0,2.0,1.0,"['Wukong', 'Lee Sin', 'Syndra', 'Tristana', 'Rell']",0.0,18492.0,2.0,34.1,31.2,1579.5,1477.4,0.19369412901667069,0.15614882821937667,0.49923665229554304,0.5084297255935348
5318,ESPORTSTMNT04/1670500,"['Sion', 'Udyr', 'Viktor', 'Senna', 'Tahm Kench']",0,0.0,0.0,19307.0,-1104.0,204.0,-22.0,0.0,0.0,2.0,"['Aatrox', 'Hecarim', 'Orianna', 'KaiSa', 'Rakan']",0.0,19103.0,3.0,33.1,35.3,1524.1,1634.5,0.1354916646532979,0.22821937666102926,0.48829048026595884,0.5263972621090196
5319,ESPORTSTMNT04/1670510,"['Renekton', 'Hecarim', 'Sylas', 'Ashe', 'Tahm Kench']",0,0.0,0.0,16170.0,-2151.0,-2713.0,-51.0,1.0,2.0,3.0,"['Jayce', 'Udyr', 'Akali', 'Varus', 'Alistar']",0.0,18883.0,10.0,28.9,34.0,1422.0,1637.1,0.1256825320125634,0.16221309495047115,0.5163497544349778,0.5086050537808218
5320,ESPORTSTMNT04/1660545,"['Gnar', 'Udyr', 'Akali', 'KaiSa', 'Rakan']",0,1.0,0.0,17558.0,-1271.0,-1654.0,-2.0,2.0,3.0,5.0,"['Camille', 'Hecarim', 'Galio', 'Xayah', 'Rell']",0.0,19212.0,7.0,32.0,32.2,1537.5,1664.6,0.23295482000483209,0.17900459048079248,0.5259617797542055,0.5100340863892454
5321,ESPORTSTMNT04/1670511,"['Renekton', 'Volibear', 'Viktor', 'Seraphine', 'Rell']",0,0.0,0.0,17872.0,-1198.0,-859.0,-23.0,0.0,0.0,1.0,"['Nocturne', 'Hecarim', 'Sylas', 'Karthus', 'Nautilus']",0.0,18731.0,1.0,31.3,33.6,1419.2,1539.0,0.174438270113554,0.12237255375694611,0.4979014816989763,0.5077860678791725
5322,ESPORTSTMNT04/1670513,"['Jayce', 'Volibear', 'Lucian', 'Seraphine', 'Rell']",0,1.0,0.0,17904.0,2224.0,333.0,27.0,4.0,11.0,1.0,"['Malphite', 'Hecarim', 'Zed', 'Karthus', 'Leona']",0.0,17571.0,2.0,32.2,29.5,1680.5,1458.1,0.14131432713215752,0.09775308045421599,0.4954965161308859,0.5033917536890049
5323,7414-10081,"['Tristana', 'Udyr', 'Zoe', 'KaiSa', 'Alistar']",0,0.0,0.0,19441.0,313.0,299.0,29.0,3.0,2.0,5.0,"['Gnar', 'Sejuani', 'Sylas', 'Varus', 'Thresh']",0.0,19142.0,6.0,34.1,31.2,1696.4,1665.1,0.2547233631311911,0.13904324716115005,0.5073443301517798,0.4988215396132425
5324,7414-10082,"['Tristana', 'Nidalee', 'Renekton', 'Kalista', 'Thresh']",0,0.0,0.0,18629.0,1307.0,1768.0,60.0,1.0,0.0,2.0,"['Gnar', 'Gragas', 'Lucian', 'Varus', 'Alistar']",0.0,16861.0,3.0,33.5,27.5,1551.8,1421.1,0.1649673834259483,0.18760570186035275,0.5132550680527259,0.5082587262222817
5325,7416-10085,"['Lee Sin', 'Udyr', 'LeBlanc', 'KaiSa', 'Alistar']",1,1.0,0.0,19334.0,1348.0,311.0,-9.0,6.0,10.0,2.0,"['Sett', 'Nidalee', 'Akali', 'Tristana', 'Galio']",0.0,19023.0,4.0,32.9,33.8,1758.2,1623.4,0.22930659579608603,0.14747523556414593,0.5216006788844683,0.5083244010398836
5326,7415-10083,"['Lee Sin', 'Udyr', 'Orianna', 'Xayah', 'Thresh']",1,0.0,0.0,19466.0,-789.0,-619.0,-6.0,4.0,2.0,4.0,"['Gnar', 'Lillia', 'LeBlanc', 'Jinx', 'Nautilus']",0.0,20085.0,2.0,32.9,33.5,1607.7,1686.6,0.20128050253684462,0.15817830393814933,0.5083269518243887,0.501820630259678
5327,7416-10086,"['Renekton', 'Taliyah', 'Sylas', 'Tristana', 'Leona']",1,1.0,0.0,17947.0,-630.0,-603.0,-15.0,1.0,2.0,3.0,"['Lee Sin', 'Nidalee', 'Lucian', 'KaiSa', 'Alistar']",0.0,18550.0,4.0,30.2,31.7,1482.7,1545.7,0.16194733027301284,0.2168156559555448,0.5266563604434416,0.5213117925137587
5328,7415-10084,"['Gnar', 'Udyr', 'Orianna', 'KaiSa', 'Gragas']",0,0.0,0.0,16887.0,-4666.0,-2616.0,10.0,1.0,1.0,10.0,"['Wukong', 'Hecarim', 'Ryze', 'Senna', 'Tahm Kench']",0.0,19503.0,17.0,29.3,28.3,1447.6,1914.2,0.28009180961584923,0.10512201014737858,0.5151645577268973,0.5057264235100927
5329,7416-10087,"['Sett', 'Udyr', 'Zoe', 'KaiSa', 'Rell']",0,1.0,0.0,17887.0,598.0,674.0,-11.0,4.0,2.0,1.0,"['Lee Sin', 'Olaf', 'Syndra', 'Tristana', 'Rakan']",0.0,17213.0,2.0,29.6,30.7,1558.4,1498.6,0.24092776032858176,0.15042280744141096,0.49885350210648427,0.5151941646089762
5330,7417-10088,"['Sion', 'Olaf', 'Ryze', 'Tristana', 'Rell']",0,0.0,0.0,19299.0,-184.0,-116.0,17.0,1.0,3.0,2.0,"['Jayce', 'Hecarim', 'Galio', 'KaiSa', 'Nautilus']",0.0,19415.0,3.0,36.4,34.7,1600.3,1618.7,0.1584682290408311,0.22099540951920754,0.4894953408084454,0.5102383817862487
5331,7417-10089,"['Renekton', 'Elise', 'Pantheon', 'KaiSa', 'Alistar']",1,1.0,0.0,15608.0,-1836.0,-1345.0,-8.0,2.0,4.0,6.0,"['Sion', 'Olaf', 'Sylas', 'Draven', 'Nautilus']",0.0,16953.0,11.0,28.8,29.6,1502.9,1686.5,0.20190867359265524,0.11435129258274945,0.511355744327328,0.5064077759743233
5332,7418-10090,"['Aatrox', 'Hecarim', 'Orianna', 'KaiSa', 'Rakan']",0,0.0,0.0,16760.0,-4273.0,-2332.0,-28.0,4.0,4.0,11.0,"['Fiora', 'Udyr', 'Sylas', 'Samira', 'Rell']",0.0,19092.0,18.0,27.2,30.0,1482.4,1909.7,0.22821937666102926,0.14039623097366513,0.5263972621090196,0.4917712679532163
5333,7418-10091,"['Camille', 'RekSai', 'Ryze', 'Aphelios', 'Tahm Kench']",0,1.0,0.0,18117.0,-1927.0,-1776.0,-7.0,3.0,4.0,5.0,"['Gnar', 'Olaf', 'Akali', 'Senna', 'ChoGath']",0.0,19893.0,7.0,30.3,31.0,1560.9,1753.6,0.08207296448417492,0.13372795361198356,0.5179941010478728,0.5042381860862922
5334,7419-10092,"['Aatrox', 'Udyr', 'Sylas', 'Tristana', 'Rakan']",1,1.0,0.0,19824.0,1173.0,1106.0,-12.0,3.0,3.0,0.0,"['Gragas', 'Nocturne', 'LeBlanc', 'Samira', 'Alistar']",0.0,18718.0,0.0,33.3,34.5,1614.5,1497.2,0.15752597245711525,0.1386566803575743,0.5162827429947462,0.5070296671811392
5335,7420-10094,"['Renekton', 'Olaf', 'Orianna', 'Tristana', 'Alistar']",1,1.0,0.0,19488.0,2510.0,1592.0,44.0,3.0,2.0,0.0,"['Gnar', 'Udyr', 'Sylas', 'KaiSa', 'Leona']",0.0,17896.0,0.0,35.1,30.7,1656.8,1405.8,0.22401546267214303,0.2556656197149069,0.5189248678169234,0.5165092841356357
5336,7419-10093,"['Jayce', 'Hecarim', 'Twisted Fate', 'Aphelios', 'Thresh']",1,1.0,0.0,18402.0,-13.0,-1038.0,-17.0,1.0,2.0,2.0,"['Aatrox', 'Udyr', 'Viktor', 'Tristana', 'Nautilus']",0.0,19440.0,3.0,34.3,36.0,1620.5,1621.8,0.14793428364339214,0.18502053636143995,0.5156075569987275,0.49299844559262257
5337,7420-10095,"['Renekton', 'Olaf', 'Seraphine', 'Xayah', 'Leona']",0,0.0,0.0,17764.0,-2990.0,-2065.0,-52.0,2.0,5.0,5.0,"['Quinn', 'Udyr', 'Orianna', 'KaiSa', 'Alistar']",0.0,19829.0,14.0,29.3,34.5,1469.4,1768.4,0.17786905049528873,0.2446726262382218,0.5085848070606761,0.5137818773885368
5338,7419-10096,"['Aatrox', 'Nocturne', 'Akali', 'Aphelios', 'Thresh']",1,1.0,0.0,18609.0,1988.0,167.0,28.0,1.0,2.0,1.0,"['Gnar', 'Udyr', 'Ekko', 'Tristana', 'Rell']",0.0,18442.0,1.0,34.2,31.4,1709.7,1510.9,0.13708625271804784,0.19690746557139405,0.5116371934958731,0.5004482166413999
